Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:15:34:02,00:15:38:01,"sometimes paying a very high cost in human lives,","a veces pagando un costo muy alto en vidas humanas,",,,weildler
00:15:38:11,00:15:41:02,"in poverty, in loss of autonomy.","en pobreza, en pérdida de autonomía.",,,weildler
00:15:41:02,00:15:44:11,I trust that the Wayúu will remain over time.,Confío en que los wayúu permanezcan en el tiempo.,,,weildler
00:15:45:02,00:15:47:11,There is a more complex universe,Hay un universo más complejo,,,weildler
00:15:47:11,00:15:50:10,than that of their elders.,que el de sus mayores.,,,weildler
00:16:09:03,00:16:12:02,"Yes, well,","Sí, bueno,",,,weildler
00:16:14:05,00:16:15:12,tell me again.,cuéntame de nuevo.,,,weildler
00:16:15:12,00:16:18:12,What river is this?,¿Este cual río es?,,,weildler
00:16:18:12,00:16:21:09,"Ranchería River.This river is called Ranchería River,","Río Ranchería.Este río se llama río Ranchería,",,,weildler
00:16:21:09,00:16:24:09,It is the most important river in La Güajira.,Es el río más importante de La Guajira.,,,weildler
00:16:25:13,00:16:26:05,and that's why,¿y por eso,,,weildler
00:16:26:05,00:16:29:02,is it called Riohacha?,¿se llama Riohacha?,,,weildler
00:16:29:02,00:16:32:11,"Yes, Riohacha is due to this river.","Sí, Riohacha se debe a este río.",,,weildler
00:16:33:02,00:16:33:10,Ok.,Ok.,,,weildler
00:16:35:04,00:16:35:10,"Well,","Bueno,",,,weildler
00:16:35:10,00:16:38:10,"Can you tell me a little about,","Usted me puede contar un poco de,",,,weildler
00:16:39:01,00:16:43:04,an intimate relationship of,una relación íntima,,,weildler
00:16:43:16,00:16:49:00,yours with that place or with that river or the sea or the wind,suya de ese lugar o con ese río o el mar o el viento,,,weildler
00:16:49:00,00:16:51:07,"here?
Yeah.","aquí?
Sí.",,,weildler
00:16:51:07,00:16:53:05,"Well, our childhood passed here.","Bueno, la infancia nuestra pasó aquí.",,,weildler
00:16:53:05,00:16:54:13,There in,Allá en,,,weildler
00:16:54:13,00:16:57:13,"That’s the school and the river and the sea,","es el colegio y el río y el mar,",,,weildler
00:16:58:18,00:17:00:23,"that at that time when I was a child,","que en esa época cuando era niño,",,,weildler
00:17:00:23,00:17:03:12,There only was had indigenous canoes.,solo tenía canoas indígenas.,,,weildler
00:17:03:12,00:17:05:22,It's what you saw from the windows,Es lo que uno veía desde las ventanas,,,weildler
00:17:05:22,00:17:08:16,wayúu fishermen crossing the sea,a lo wayúu pescadores surcando el mar,,,weildler
00:17:08:16,00:17:11:06,"with small engines, engines","con motores pequeños, motores",,,weildler
00:17:11:06,00:17:14:06,"very simple, very simple or sailing.","muy simples, muy sencillos o a vela.",,,weildler
00:17:14:19,00:17:15:05,"And well,","Y bueno,",,,weildler
00:17:15:05,00:17:15:17,this river,este río,,,weildler
00:17:15:17,00:17:18:17,marks the life of the city just like the Caribbean.,marca la vida de la ciudad igual que el Caribe.,,,weildler
00:17:20:03,00:17:21:11,The sea is very important,El mar es muy importante,,,weildler
00:17:21:11,00:17:24:11,in the Wayúu world.,en el mundo wayúu.,,,weildler
00:17:24:22,00:17:27:22,Apalanchi means one who lives by the sea.,el Apalanchi quiere decir el que vive a orillas del mar.,,,weildler
00:17:28:13,00:17:32:18,"But Apalaanchi that is also used,","Pero aapa alanchi que también se utiliza ese término,",,,weildler
00:17:32:18,00:17:36:08,"It means the one who has his heart turned towards the sea,","quiere decir el que tiene su corazón volcado hacia el mar,",,,weildler
00:17:36:21,00:17:39:21,"like the Wayúu fishermen, whose world","como los pescadores wayúu, cuyo mundo",,,weildler
00:17:39:21,00:17:42:20,is the sea and whose territory is the sea,es el mar y cuyo territorio es el mar,,,weildler
00:17:43:02,00:17:46:21,"and its relationship is with marine beings, turtles, groupers,","y su relación es con los seres marinos, tortugas, meros,",,,weildler
00:17:47:18,00:17:50:18,"sharks, barracudas,","tiburones, barracudas,",,,weildler
00:17:51:08,00:17:54:17,"clams, oysters, shrimp.","almejas,ostras, camarones.",,,weildler
00:17:55:08,00:17:57:10,"All that series of beings,","Todo esa serie de seres,",,,weildler
00:17:57:10,00:18:01:03,each of whom have a different personality.,cada uno de los cuales tienen una personalidad distinta.,,,weildler
00:18:02:08,00:18:03:03,When the Wayuú,Cuando los wayú,,,weildler
00:18:03:03,00:18:07:06,"Find fish cardumen that are marching,","encuentran un cardumen de peces que van marchando,",,,weildler
00:18:08:04,00:18:10:23,"The Wayuú call it veloriantes (mourners),","los wayú lo llaman veloriantes,",,,weildler
00:18:10:23,00:18:13:23,"because they march together,","porque marchan en conjunto,",,,weildler
00:18:13:23,00:18:16:23,Just as the human wayúu go to funerals,como los wayúu humanos van a los velorios,,,weildler
00:18:17:00,00:18:20:04,"In multitude, they too march across the sea,","en multitud, ellos también marchan por el mar,",,,weildler
00:18:20:04,00:18:22:01,in that multitude as well.,en esa multitud.,,,weildler
00:18:22:01,00:18:25:01,"And there are fixed fish that have houses,","Y hay peces fijos que tienen casas,",,,weildler
00:18:25:16,00:18:26:11,Fish such as the,peces como el,,,weildler
00:18:26:11,00:18:27:21,grouper who live in,mero que viven en,,,weildler
00:18:27:21,00:18:30:21,"reefs, near corals, in stony areas","arrecifes, cerca a corales, en zonas pedregosas",,,weildler
00:18:31:13,00:18:36:06,"and there are other fish that are walkers that do not have houses,","y hay otros peces que son paseadores que no tienen casas,",,,weildler
00:18:36:06,00:18:39:20,They are wanderers of the sea. One of those fish is the shark,son vagabundos del mar y uno de esos peces es el tiburón,,,weildler
00:18:40:11,00:18:42:00,that wanders through the sea.,que vaga por el mar.,,,weildler
00:18:42:00,00:18:45:18,"But others, like horse mackerel, also roam the sea.","Pero otros, como los jureles, también vagan por el mar.",,,weildler
00:18:46:09,00:18:49:19,"There are others like locusts, like certain","Hay otros como las langostas, como ciertos",,,weildler
00:18:49:19,00:18:53:03,scorpion fish that live in areas,peces escorpión que viven en zonas,,,weildler
00:18:53:14,00:18:56:14,"fixed, which are called beings with a house in the sea,","fijas, que se llaman seres con casa en el mar,",,,weildler
00:18:56:20,00:18:58:14,that they have a place to live.,que tienen un lugar donde vivir.,,,weildler
00:18:58:14,00:19:00:09,That is.,Eso es.,,,weildler
00:19:00:09,00:19:03:02,Everything has a similar name.,Todo tiene parecido un nombre.,,,weildler
00:19:03:02,00:19:06:11,"They are metaphors, a social metaphor.","Son metáforas, una metáfora social.",,,weildler
00:19:06:22,00:19:09:09,"That's right, that's right. And","Así es, así es. Y",,,weildler
00:19:10:12,00:19:11:20,is there something between the water,¿hay algo entre el agua,,,weildler
00:19:11:20,00:19:15:08,"fresh and salt water?
The estuary.","dulce y agua salada?
El encuentro.",,,weildler
00:19:15:15,00:19:17:05,The estuary that takes place,El encuentro que se da,,,weildler
00:19:17:05,00:19:20:23,"in a river mouth, in the estuary, in the Ranchería delta,","en una boca, en el estuario, en el delta del ranchería,",,,weildler
00:19:21:11,00:19:23:12,"where there’s fresh water and salty water,",siempre donde hay agua dulce y agua,,,weildler
00:19:23:12,00:19:27:03,there are coastal lagoons and there are a series of beings.,"salada, hay lagunas litorales y hay una serie de seres.",,,weildler
00:19:28:08,00:19:31:02,"They find shrimp in those lagoons,","Encuentran camarones en esas lagunas,",,,weildler
00:19:31:02,00:19:32:22,"certain fish like the lebranche,","ciertos peces como el  como el lebranche,",,,weildler
00:19:32:22,00:19:36:13,"The Liza, which are costume fish and the Wayúu know it","La Liza, que son peces vestuario y los wayúu lo conocen",,,weildler
00:19:36:13,00:19:39:13,and they collect it and have lived for centuries,y lo recolectan y han vivido durante siglos,,,weildler
00:19:40:02,00:19:42:23,"Out of those resources, of their knowledge of the periods","de esos recursos, de saber la época",,,weildler
00:19:42:23,00:19:46:10,"in which they arise, in which they are abundant and so","en que surgen, en que son abundantes para",,,weildler
00:19:47:05,00:19:47:20,They’re part of,que sean parte,,,weildler
00:19:47:20,00:19:50:20,"their economic calendar, of their social life.","de su calendario económico, de su vida social.",,,weildler
00:19:51:15,00:19:55:01,"And this wind is so strong, right?","¿Y este viento es tan fuerte,no?",,,weildler
00:19:55:01,00:19:58:00,This wind is northeast.,Este viento es el nordeste.,,,weildler
00:19:58:07,00:19:59:17,this wind,Este viento,,,weildler
00:19:59:17,00:20:04:00,He is a loving father who softens the temperature of the water.,es un padre amoroso que suaviza la temperatura del agua.,,,weildler
00:20:04:00,00:20:06:01,"It's called Jepírachi,","Se llama jepiraichi,",,,weildler
00:20:06:01,00:20:06:18,It's a wind,Es un viento,,,weildler
00:20:06:18,00:20:10:04,northeast trade and always comes in that direction.,alisio del nordeste y siempre viene en esa dirección.,,,weildler
00:20:10:04,00:20:13:04,It is the predominant wind of the Wayuú,Es el viento predominante de los wayú,,,weildler
00:20:13:09,00:20:14:01,and it is a wind,y es un viento,,,weildler
00:20:14:01,00:20:17:00,which has a different character from other winds.,que tiene un carácter distinto a los demás vientos.,,,weildler
00:20:17:03,00:20:19:03,"The Wayuú distinguish the wind from the north,","Los wayú distinguen al viento del norte,",,,weildler
00:20:20:03,00:20:22:01,"to this northeast wind,","a este viento del nordeste,",,,weildler
00:20:22:01,00:20:23:12,to a false wind,a un viento falso,,,weildler
00:20:23:12,00:20:25:03,what passes for this wind,que se hace pasar por este viento,,,weildler
00:20:25:03,00:20:27:02,to deceive the fishermen.,para engañar a los pescadores.,,,weildler
00:20:27:02,00:20:31:10,"Jo'utai a wind that comes from the east and brings hunger,","Jo´utai un viento que viene del este que trae el hambre,",,,weildler
00:20:31:10,00:20:35:05,"Drought, is an evil wind. Aruleeshi is another wind,","la sequía, es un viento malo. Aruleeshi

es otro viento,",,,weildler
00:20:35:19,00:20:39:02,There is the road’s wind from and there are other winds.,está el viento del camino y hay otros vientos.,,,weildler
00:20:39:02,00:20:40:15,"Every wind has a character,","Cada viento tiene un carácter,",,,weildler
00:20:40:15,00:20:43:23,"a temperament and a relationship with the Wayuú, and the winds","un temperamento y una relación con los wayú, y los vientos",,,weildler
00:20:43:23,00:20:47:01,"They have antagonisms between them, they can fight,","tienen antagonismos entre ellos, pueden pelear,",,,weildler
00:20:47:14,00:20:49:19,"They can have friendly relations,","pueden tener relaciones de amistad,",,,weildler
00:20:49:19,00:20:52:06,They are people who have paths,son personas que tienen caminos,,,weildler
00:20:52:06,00:20:54:19,and that's what companies don't understand.,y es lo que las empresas no entienden.,,,weildler
00:20:54:19,00:20:57:19,"Like, what is the path of the winds","Como, cuál es el camino de los vientos",,,weildler
00:20:57:20,00:21:00:10,and what is the character of the winds.,y cuál es el carácter de los vientos.,,,weildler
00:21:00:10,00:21:03:10,"And here you can see the wind, the character,","Y aquí se puede ver el viento, el carácter,",,,weildler
00:21:03:21,00:21:06:21,you can see how he is talking.,se ve cómo está hablando.,,,weildler
00:21:07:12,00:21:09:05,"Yes, Yes. Well,","Sí, Sí. Bueno,",,,weildler
00:21:09:05,00:21:12:22,"Father of the Wayúu fishermen, the father is this wind.","Padre de los wayúu pescadores, el padre es este viento.",,,weildler
00:21:13:02,00:21:14:05,"Jepirachi, the father.","jepiraichi, el padre.",,,weildler
00:21:15:15,00:21:18:10,And is there anything else you would like to share?,¿Y hay algo más que quiera compartir?,,,weildler
00:21:18:10,00:21:20:10,"Well, no. It was that.","Bueno,no. Era eso.",,,weildler
00:21:20:10,00:21:20:22,I think that,Yo creo que,,,weildler
00:21:20:22,00:21:23:22,"what we have talked about about the sea, the wind, the river.","lo que hemos hablado del mar, del viento, del río.",,,weildler
00:21:24:11,00:21:26:10,Great.,Genial.,,,weildler
00:21:26:10,00:21:28:16,Well.,Bueno.,,,weildler
00:21:28:16,00:21:30:05,One more thing.,Una cosa más.,,,weildler
00:21:30:05,00:21:31:20,"Of all those relationships,","De todas esas relaciones,",,,weildler
00:21:31:20,00:21:34:20,"Is there some spirituality too, with","¿hay algo de espiritualidad también, con",,,weildler
00:21:35:05,00:21:38:11,or is it like involved in everything?,o es como involucrado en cada cosa?,,,weildler
00:21:39:04,00:21:40:00,Is involved,Está involucrado,,,weildler
00:21:40:00,00:21:43:00,"in each thing, in an ontological relationship with each thing,","en cada cosa, en una relación ontológica con cada cosa,",,,weildler
00:21:44:00,00:21:46:13,wayúu rituals,los rituales wayúu,,,weildler
00:21:46:13,00:21:48:16,many of them have to do,muchos de ellos tienen que ver,,,weildler
00:21:48:16,00:21:51:16,"with rituals of passage, of girls, from girls to women.","con rituales de paso, de las niñas, de niñas a mujer.",,,weildler
00:21:52:02,00:21:55:08,"Others are rituals of sprinkling, impregnation","Otros son rituales de aspersión, de impregnación",,,weildler
00:21:55:15,00:21:56:23,of fishing nets.,de las redes para pescar.,,,weildler
00:21:56:23,00:22:00:00,Others have to do with human contamination.,Otros tienen que ver con la contaminación de las personas,,,weildler
00:22:00:00,00:22:01:13,"that must be decontaminated,","que hay que descontaminar,",,,weildler
00:22:01:13,00:22:04:07,"like a murderer, for example, or who has touched","como un homicida, por ejemplo, o quién ha tocado",,,weildler
00:22:04:07,00:22:07:20,"the bones of humans in a burial,","los huesos de humanos en un entierro,",,,weildler
00:22:08:10,00:22:11:03,"then you can't eat with your hands for a few hours,","entonces no puede comer con las manos durante unas horas,",,,weildler
00:22:11:03,00:22:12:08,"can not sleep,","no puede dormir,",,,weildler
00:22:12:08,00:22:15:08,He cannot do jobs that require effort.,no puede hacer oficios que impliquen esfuerzo.,,,weildler
00:22:15:23,00:22:18:00,There are many Wayúu protection rituals,Hay muchos rituales de protección wayúu,,,weildler
00:22:18:00,00:22:21:09,"that have to do with danger, warning signs,","que tienen que ver con peligro, señales de advertencia,",,,weildler
00:22:21:20,00:22:24:16,signs of risk or that there may be a war,señales de riesgo o que puede haber una guerra,,,weildler
00:22:24:16,00:22:27:16,or simply the warning of a dream.,o simplemente la advertencia de un sueño.,,,weildler
00:22:28:00,00:22:29:19,These rituals are very familiar among the Wayuú,Esos rituales son muy familiares entre los wayú,,,weildler
00:22:30:21,00:22:33:21,and they have relative discretion.,y tienen una relativa discreción.,,,weildler
00:22:34:02,00:22:37:02,"Great, great.","Genial, genial.",,,weildler
00:23:46:16,00:23:48:15,One more question,Una pregunta más,,,weildler
00:23:48:15,00:23:52:16,"If you had a message for everyone, what would it be?","¿Si tuvieras un mensaje para todo el mundo, cuál sería?",,,weildler
00:23:54:03,00:23:57:03,"Wow, I think that","Caramba, yo pienso que",,,weildler
00:23:58:05,00:24:00:01,There has to be a very big dialogue,hay que tener un diálogo muy grande,,,weildler
00:24:00:01,00:24:03:01,in humanity between peoples and,en la humanidad entre pueblos y,,,weildler
00:24:03:12,00:24:05:12,human societies.,sociedades humanas.,,,weildler
00:24:05:12,00:24:09:09,I believe that far from seeing many indigenous peoples,Yo creo que lejos de ver a muchos pueblos indígenas,,,weildler
00:24:09:22,00:24:12:22,as societies,como sociedades,,,weildler
00:24:13:04,00:24:16:04,"that are behind,","que se encuentran atrás,",,,weildler
00:24:16:15,00:24:18:04,you must think about how sophisticated and,hay que pensar en lo sofisticado y,,,weildler
00:24:18:04,00:24:21:04,"complex thinking of ontology,","complejos pensamiento de la ontología,",,,weildler
00:24:21:12,00:24:24:01,"from their way of understanding the person,","de su forma de entender la persona,",,,weildler
00:24:24:01,00:24:27:01,the notion of person and the relationship with time as well.,la noción de persona y la relación con el tiempo también.,,,weildler
00:24:27:17,00:24:30:16,I believe that there is always a dialogue between ontologies,Yo creo que siempre un diálogo entre ontologías,,,weildler
00:24:30:20,00:24:33:10,It will be very beneficial for this country.,será muy provechoso para este país.,,,weildler
