Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:16:54:21,00:17:01:20,I don't know if they have a relationship between those of the salt?,no sé si tienen una relación entre los de la sal?,,,eliana
00:17:01:20,00:17:06:06,"Well, the fishermen are in the Wayuú culture","Bueno, los pescadores son en la cultura Wayuú",,,eliana
00:17:06:15,00:17:10:07,"They are the Apalaanchi, they are the people of the sea, they,","Son los Apalaanchi , son las personas del mar, ellos,",,,eliana
00:17:10:21,00:17:15:20,"They are the people who were dedicated to fishing ,","son las personas que se dedicaban a la pesca,",,,eliana
00:17:16:11,00:17:20:13,"to the distribution of these fish
and all that, they were like people,","a la distribución de estos pescados
y todo eso, eran cómo las personas,",,,eliana
00:17:21:15,00:17:22:07,the people of the,las personas del,,,eliana
00:17:22:07,00:17:26:06,"sea, as they say,","mar, como bien se dice,",,,eliana
00:17:26:06,00:17:30:20,"were two great economies
that moved the municipality in its beginnings,","fueron dos grandes economías
que movieron al municipio en sus inicios,",,,eliana
00:17:32:01,00:17:35:10,but,pero,,,eliana
00:17:36:15,00:17:38:16,"with the exploitation of salt,","con la explotación de la sal,",,,eliana
00:17:38:16,00:17:41:18,"there were people
who were engaged in both jobs,","sí había personas
que se dedicaban a ambos trabajos,",,,eliana
00:17:42:12,00:17:44:22,"But... it's not something that,","Pero… no es algo que,",,,eliana
00:17:47:02,00:17:49:09,that had,que tuviera,,,eliana
00:17:49:09,00:17:52:19,"some meaning, no.","como algún significado, pues no.",,,eliana
00:17:54:06,00:17:59:02,"So well, like the new generation here of salt and stuff,","Entonces bueno, como la nueva generación aquí de la sal y eso,",,,eliana
00:18:01:12,00:18:03:14,"I don't know, what connection do you have with the","no sé, ¿cuál conexión tienes con la",,,eliana
00:18:03:15,00:18:07:17,"Salt, what relationship do you have with salt? How is your way of life?","Sal, ¿cuál relación tienes con la sal? ¿Cómo es tu manera de vida?",,,eliana
00:18:11:06,00:18:14:19,"I believe a lot in energies,","Creo mucho en las energías,",,,eliana
00:18:16:07,00:18:19:19,"I believe in energy
positive energies, negative energies","creo en las energías,
energías positivas, energías negativas",,,eliana
00:18:20:07,00:18:23:16,"and I think that for me the salt is,","y creo que para mí la sal es,",,,eliana
00:18:25:14,00:18:29:05,"the one that keeps me from all the negativity,","esa que me aleja de todas las cosas negativas,",,,eliana
00:18:29:19,00:18:32:05,"of all negative energies
that can come into my life,","de todas las energías negativas
que pueden llegar a mi vida,",,,eliana
00:18:33:18,00:18:38:13,"or some, but I do think that for me","o de alguna, pero sí creo que para mí",,,eliana
00:18:40:10,00:18:42:10,"has a,","tiene una,",,,eliana
00:18:42:22,00:18:46:16,has some relevance because I do trust,tiene algo de relevancia porque sí confío en,,,eliana
00:18:46:16,00:18:51:20,"that can ward off bad energy
and I trust that I can do well, that salt","que puede alejar las malas energías
y confío en que me pueda ir bien, en que ella",,,eliana
00:18:52:19,00:18:55:10,can absorb all that negativity.,pueda absorber todo eso negativo,,,eliana
00:18:56:22,00:18:58:20,What I can attract,Lo que yo puedo atraer.,,,eliana
00:18:58:20,00:19:01:23,"The negativity,
she can absorb it if I have her close.","Lo negativo,
ella lo puede absorber si la tengo cerca.",,,eliana
00:19:02:20,00:19:03:11,In which way,¿En qué manera,,,eliana
00:19:03:11,00:19:06:17,"so? in the form of quartz,","entonces? En manera de cuarzo,",,,eliana
00:19:07:16,00:19:09:21,"in the way of quartz, way","a manera de cuarzos, manera",,,eliana
00:19:10:12,00:19:15:12,that if I can bathe with this mineral,de que si me puedo bañar con este mineral,,,eliana
00:19:16:15,00:19:20:17,I can also feel more relieved,también me pueda sentir más aliviada,,,eliana
00:19:21:18,00:19:23:22,and all that.,y todo eso.,,,eliana
00:19:23:22,00:19:27:13,And is that also something that the family does as well? Yes of course.,"¿Y eso es algo también que la familia hace también? Sí, claro.",,,eliana
00:19:27:13,00:19:29:10,"Well, not all families.","Bueno, no todas las familias.",,,eliana
00:19:29:10,00:19:31:18,"I think that in my family it is something that,","Creo que en mi familia sí es algo que,",,,eliana
00:19:33:05,00:19:36:06,it is something that can be done.,es algo que se puede.,,,eliana
00:19:36:06,00:19:39:00,"Well, things are passed from generation to generation,","Bueno, las cosas pasan de generación en generación,",,,eliana
00:19:39:08,00:19:41:12,It's something I've learned from her.,es algo que he aprendido de ella.,,,eliana
00:19:43:03,00:19:48:12,I come from a family of salt harvesters.,Vengo de familia de cosechadores de la sal.,,,eliana
00:19:48:21,00:19:50:01,Like,Al igual que,,,eliana
00:19:50:01,00:19:53:13,my grandfather was also a fisherman.,mi abuelo también era pescador.,,,eliana
00:19:54:18,00:19:56:04,So,Entonces,,,eliana
00:19:56:04,00:19:59:21,I think that connection with salt,creo que esa conexión con la sal,,,eliana
00:19:59:22,00:20:01:13,through my family,"por medio de mi familia,",,,eliana
00:20:01:13,00:20:05:20,"who has dedicated to this,
dedicated to the harvest of salt","que en su tiempo se dedicó a esto,
se dedicó a la cosecha de la sal",,,eliana
00:20:07:05,00:20:09:17,and later,y ya más adelante,,,eliana
00:20:09:17,00:20:12:20,that we wanted like that,que nosotros quisimos como que,,,eliana
00:20:13:06,00:20:15:15,"relive these stories,","revivir estas historias,",,,eliana
00:20:15:17,00:20:20:04,dust off these memories we have,desempolvar estos recuerdos que tenemos,,,eliana
00:20:20:20,00:20:24:12,"or that many do not know
and let us know, show them.","o que muchos no conocen
y darnos a conocer, mostrarlos.",,,eliana
00:20:26:13,00:20:28:13,Is there anything else you want to tell us about all this?,¿Hay algo más que nos quieres contar de todo esto,,,eliana
00:20:28:13,00:20:32:01,That what was i asking you ?,que te preguntaba?,,,eliana
00:20:34:02,00:20:38:22,Anything else?,¿Algo más?,,,eliana
00:20:38:22,00:20:40:12,I could not tell.,No sabría decir.,,,eliana
00:20:40:12,00:20:41:23,Right now I'm blank,Ahorita estoy en blanco,,,eliana
00:20:41:23,00:20:47:22,No! you have talked a lot about many things,No! has hablado mucho de muchas cosas,,,eliana
00:20:47:22,00:20:48:24,"No, I don’t think so","No, creo que no",,,eliana
00:20:48:24,00:20:51:03,Believe. Believe.,Creo. Creo.,,,eliana
00:20:51:24,00:20:56:16,"Well, if you would have a message
that could take the whole world,","Bueno, ¿Si tendría un mensaje
que podría llevar al mundo entero,",,,eliana
00:20:57:04,00:20:59:01,What would it be?,Cuál sería?,,,eliana
00:20:59:17,00:21:00:07,My message,Mi mensaje,,,eliana
00:21:00:07,00:21:03:11,It would be… to love our roots.,Sería que amemos nuestras raíces.,,,eliana
00:21:04:19,00:21:06:03,To love our roots.,Amemos nuestras raíces.,,,eliana
00:21:06:03,00:21:08:07,And let's not be ashamed of our origins.,Y no nos avergoncemos de ella. Que,,,eliana
00:21:11:22,00:21:13:08,"let's learn,","aprendamos,",,,eliana
00:21:13:08,00:21:16:09,"As its said, those who do not know their history are condemned to repeat it.","como dice quien no conoce su historia
está condenada a repetirla.",,,eliana
00:21:16:09,00:21:17:08,right?,¿Cierto?,,,eliana
00:21:17:10,00:21:21:16,"Let's learn from that,","Que aprendamos de eso,",,,eliana
00:21:21:17,00:21:25:02,of those processes that our,de esos procesos que pasaron nuestros,,,eliana
00:21:25:02,00:21:27:13,"grandparents, our parents, to get where they are","abuelos, nuestros padres, para llegar donde están",,,eliana
00:21:28:09,00:21:31:20,"and always keeping our roots in mind,","y siempre teniendo nuestras raíces presentes,",,,eliana
00:21:33:05,00:21:36:17,"loving, valuing and respecting our culture.","amando, valorando y respetando nuestra cultura.",,,eliana
00:21:37:22,00:21:42:23,"And well, like that
What does it mean to be Wayuu to you?","Y bueno, como eso,
¿Para ti que significa ser Wayuu?",,,eliana
00:21:44:19,00:21:48:06,"For me, to be Wayuu,","Para mí, ser wayuu,",,,eliana
00:21:48:06,00:21:51:12,"It's wonderful, to be Wayuu","es una maravilla, ser wayuu",,,eliana
00:21:54:00,00:21:57:03,"Well, I characterize myself as a strong woman,","Bueno, me caracterizo por ser una mujer fuerte,",,,eliana
00:21:58:16,00:22:01:23,regardless of stereotypes,independientemente de los estereotipos,,,eliana
00:22:01:23,00:22:07:05,"that they form, I think that women,","que se formen, creo que las mujeres,",,,eliana
00:22:07:09,00:22:11:04,Wayuu women are strong women,las mujeres wayuu somos unas mujeres fuertes,,,eliana
00:22:11:06,00:22:13:22,and strong householders,y fuertes cabezas de hogar,,,eliana
00:22:14:23,00:22:16:24,"and for something,","y por algo,",,,eliana
00:22:18:01,00:22:20:19,I consider myself,me considero,,,eliana
00:22:20:19,00:22:22:22,that for me to be wayuu,que para mí ser wayuu,,,eliana
00:22:25:07,00:22:28:01,"it is like,","es como,",,,eliana
00:22:28:14,00:22:30:15,It's just that I remembered something else.,Es que me acordé de otra cosa.,,,eliana
00:22:30:15,00:22:35:16,"Well, there was something they were talking about
the historians here,","Bueno, había algo que comentaban
los historiadores de aquí,",,,eliana
00:22:36:06,00:22:40:05,"the knowledgeable people here of our municipality,
and it was that,","los sabedores de aquí de nuestro municipio,
y era que,",,,eliana
00:22:42:03,00:22:44:23,"in Spanish writings,","en los escritos españoles,",,,eliana
00:22:44:23,00:22:48:22,"the wayuu, the wayuu indigenous people were called as","los wayuu, los indígenas wayuu eran denominados como",,,eliana
00:22:50:13,00:22:52:07,"indomitable,","indomables,",,,eliana
00:22:52:11,00:22:53:17,"Were,","Fueron,",,,eliana
00:22:53:17,00:22:57:24,"it was a culture
that did not allow itself to be dominated by the Spanish,","Fue una cultura
que no se dejó dominar por los españoles,",,,eliana
00:22:58:18,00:23:02:24,"who handled the horses very well,","que manejaban muy bien lo que eran los caballos,",,,eliana
00:23:03:08,00:23:06:16,the weapons they had,las armas que ellos poseían,,,eliana
00:23:06:16,00:23:09:12,in those moments and that they didn’t let them.,en esos momentos y que no se dejaban.,,,eliana
00:23:10:02,00:23:12:12,So for me,"Entonces, para mi",,,eliana
00:23:14:01,00:23:15:09,"To be wayuu,","ser wayuu,",,,eliana
00:23:15:09,00:23:18:15,"means temper, character","significa temple, carácter",,,eliana
00:23:19:21,00:23:21:17,and a lot of strength.,y mucha fuerza.,,,eliana
00:23:21:17,00:23:24:18,Resilience too.,Resiliencia también.,,,eliana
00:23:25:11,00:23:28:11,Thank you thank you very much. You are welcome.,"Gracias, muchas gracias. De nada.",,,eliana
00:23:28:11,00:23:29:10,Anything else?,¿Si algo más?,,,eliana
00:23:29:10,00:23:32:02,"I don't know, it's just that I'm blank.","No sé, es que estoy en blanco.",,,eliana
00:23:32:02,00:23:34:17,Not well. Do they have a question for you?,"No, está bien. ¿Tienen una pregunta para ti?",,,eliana
00:23:34:17,00:23:35:18,What question?,¿Qué pregunta?,,,eliana
00:23:37:20,00:23:42:09,"What is the first thing they see, what do they do
to make the salt?","Que es lo primero que ven, ¿qué hacen
para hacer la sal?",,,eliana
00:23:42:16,00:23:47:07,What is the first thing they do?,¿Qué es lo primero que hacen?,,,eliana
00:23:47:07,00:23:49:17,"Well, the water, right?","¿Pues el agua, no?",,,eliana
00:23:49:17,00:23:51:06,The sea water.,El agua de mar.,,,eliana
00:23:51:21,00:23:55:15,"the first thing to do
is to supply these spaces with water,","Lo primero que se hace
es suministrar estos espacios con agua,",,,eliana
00:23:56:18,00:23:58:16,No? What is done?,¿No? ¿Qué se hace?,,,eliana
00:23:58:16,00:24:00:18,"What is made is the water,","Lo que se hace es el agua,",,,eliana
00:24:01:17,00:24:04:01,"grab the water, pass it through the pipe","agarrar el agua, pasarla por el caño",,,eliana
00:24:05:04,00:24:09:01,"and spend it there
where the white house is, there to settle.","y pasarla allá
donde está la casa blanca, ahí a que se asiente.",,,eliana
00:24:09:07,00:24:11:17,"Aha!, wait for it to evaporate and in one","¡Aja!, espera que se evapore y de una",,,eliana
00:24:12:04,00:24:16:09,AHA!,¡Aja!,,,eliana
00:24:16:09,00:24:18:17,"Well, the water, it's the water.","Bien, el agua, es el agua.",,,eliana
00:24:18:23,00:24:21:15,"That's interesting, isn't it? That connection between the sea and","Eso es interesante, ¿no? Esa conexión entre el mar y",,,eliana
00:24:22:21,00:24:25:02,the earth. and what happens when it rains?,la tierra. ¿y qué pasa cuando llueve?,,,eliana
00:24:25:19,00:24:27:24,"Work is damaged. work is damaged,","Se daña el trabajo. Se daña el trabajo,",,,eliana
00:24:29:03,00:24:30:03,Water? so,el agua? entonces,,,eliana
00:24:30:03,00:24:31:13,There is a lack of rain.,Hay un falta de lluvia.,,,eliana
00:24:31:13,00:24:34:14,"It's not much water here sometimes,
but it helps a lot in this job.","No es mucho agua aquí a veces,
pero ayuda mucho a este trabajo.",,,eliana
00:24:35:01,00:24:38:24,"Yes, this lake is very important,","Si, este lago es muy importante,",,,eliana
00:24:38:24,00:24:42:15,"but in the rainy season, previously","pero en la época de lluvias, anteriormente",,,eliana
00:24:42:15,00:24:44:20,when everyone had their huge piles of salt,cuando todos tenían sus enormes pilas de sal,,,eliana
00:24:47:01,00:24:49:17,"and well the droplets and the drizzle came,","y bueno venían las gotitas y el sereno,",,,eliana
00:24:49:17,00:24:55:05,"then they commented that they were all running
to cover the salt","entonces comentaban que todos corrían
a tapar la sal",,,eliana
00:24:55:05,00:24:57:10,or sometimes they even cried for their losses.,o a veces hasta lloraban por las perdidas.,,,eliana
00:24:59:07,00:25:02:22,The highest setting is when it rains?,¿La puesta de más arriba de cultura es cuando llueve?,,,eliana
00:25:03:23,00:25:06:24,But you hardly see it anymore,Pero ya casi no se ve,,,eliana
00:25:07:08,00:25:10:07,production in this way by hand.,la producción así de manera artesanal.,,,eliana
00:25:10:24,00:25:13:09,"Nene, are the gentlemen here? Who works here? The Wayuu","Nené, ¿Aquí están los señores?, ¿quienes trabajan aquí? Los Wayuu",,,eliana
00:25:15:15,00:25:17:07,and they come every day?,¿y vienen todos los días?,,,eliana
00:25:17:07,00:25:20:13,"or sometimes. Every day, in the morning. In the morning, nothing else?","o a veces. Todos los días, en las mañanas ¿En las mañanas nada más?",,,eliana
00:25:20:24,00:25:23:19,Until two,Hasta las dos,,,eliana
00:25:23:22,00:25:25:02,With this sun,Con este sol.,,,eliana
00:25:25:22,00:25:27:11,It has to be late,Tarde toca,,,eliana
00:25:27:17,00:25:30:09,And come back again in the morning.,volver de nuevo en la mañana.,,,eliana
00:25:30:09,00:25:34:05,"Yes, possibly if you come in the morning
you can meet them and they can","Si, posiblemente si ustedes vienen en la mañana
se pueden encontrar con ellos y ellos les pueden",,,eliana
00:25:35:04,00:25:37:11,Tell a bit deeper,contar más a fondo,,,eliana
00:25:37:11,00:25:40:08,about the process they have.,sobre el proceso que ellos tienen.,,,eliana
00:25:40:08,00:25:43:12,It's a very good job.,Es un muy buen trabajo.,,,eliana
00:25:44:09,00:25:46:05,"And well, nervous, but good.","Y bueno, nerviosa, pero bueno.",,,eliana
00:25:46:05,00:25:50:15,"No, no, you didn't seem nervous, did you?","No, no, no parecías nerviosa, cierto?",,,eliana
00:25:50:15,00:25:55:24,they wonder.,Se preguntan.,,,eliana
00:25:55:24,00:26:01:01,"Well, another thing is, maybe it's not related,
maybe it doesn't work,","Bueno, otra cosa es, tal vez no es relacionado,
tal vez no va tal,",,,eliana
00:26:01:01,00:26:04:14,but here Colombia is a country of magical realism.,pero aquí Colombia es un país de realismo mágico.,,,eliana
00:26:04:21,00:26:08:18,"Yeah well, I've seen magic in a lot of things","Si bueno, he visto magia en muchas cosas",,,eliana
00:26:08:18,00:26:10:13,"Here,","Aquí,",,,eliana
00:26:10:13,00:26:14:04,"in the Guajira
What is magic for you or where is it?","En la Guajira
¿para ti que es la magia o donde se",,,eliana
00:26:14:04,00:26:18:05,see that?,ve eso?,,,eliana
00:26:18:05,00:26:23:16,"More than all magic, it is spirituality,","Más que todo que magia, es espiritualidad,",,,eliana
00:26:23:16,00:26:25:23,Here we represent it with red.,Aquí lo representamos con el rojo.,,,eliana
00:26:26:13,00:26:32:03,Red is spirituality because it is blood.,El rojo es espiritualidad porque es la sangre.,,,eliana
00:26:32:03,00:26:35:13,Dreams,Los sueños,,,eliana
00:26:35:13,00:26:38:13,"They are, well, they manifest in many ways.","Son, bueno, se manifiestan de muchas maneras.",,,eliana
00:26:39:19,00:26:42:09,In culture you have a,En la cultura se tiene a una,,,eliana
00:26:42:09,00:26:45:16,Piache what is it,Piache  que es,,,eliana
00:26:45:16,00:26:49:11,"the woman who is appointed,","la mujer que es designada,",,,eliana
00:26:49:14,00:26:53:24,"she does not choose, she is chosen
and is the one in charge","ella no escoge, a ella la escogen
y es la que se encarga",,,eliana
00:26:53:24,00:26:58:17,"of all processes
to interpret dreams, to carry out","de todos los procesos
de interpretar los sueños, de realizar los",,,eliana
00:26:58:18,00:27:01:20,Bathings in the event of a threat,Baños ante alguna amenaza,,,eliana
00:27:01:20,00:27:07:05,"or before a premonition,","o ante una premonición,",,,eliana
00:27:07:05,00:27:11:16,"like she is in charge of
to carry out all those rituals,","al igual que es la encargada de
de llevar a cabo todos esos rituales,",,,eliana
00:27:13:10,00:27:17:02,"the rituals
of dreams with the dance of la yonna","los rituales
de los sueños con el baile de la yonna",,,eliana
00:27:19:04,00:27:21:12,"and all that encompasses spirituality,","y todo eso que abarca la espiritualidad,",,,eliana
00:27:22:09,00:27:25:21,which here focuses more on the color red,que aquí se centra más en el color rojo,,,eliana
00:27:27:14,00:27:32:08,"and it is a very complex issue, very complex, but,","y es un tema muy complejo, muy complejo, pero,",,,eliana
00:27:33:13,00:27:38:23,but if more than magic it would be spirituality.,pero si más que magia sería espiritualidad.,,,eliana
00:27:38:23,00:27:40:02,"and the red,","Y el rojo,",,,eliana
00:27:40:02,00:27:42:11,"blood . Of the blood,","Sangre. De la sangre,",,,eliana
00:27:43:17,00:27:46:02,"of force, of fire","de la fuerza, del fuego",,,eliana
00:27:47:21,00:27:48:07,… the Red.,… el rojo.,,,eliana
00:27:49:05,00:27:55:13,"When you have dreams, you have dreams","Cuando se tienen sueños, se tienen sueños",,,eliana
00:27:57:03,00:28:01:05,with certain characteristics,"con ciertas características,",,,eliana
00:28:01:05,00:28:04:05,we are asked to bathe,se nos pide que nos bañemos,,,eliana
00:28:05:09,00:28:07:21,"and we put something red,","y nos pongamos algo rojo,",,,eliana
00:28:07:21,00:28:10:14,a red blanket or something red,una manta roja o algo rojo,,,eliana
00:28:11:06,00:28:14:07,and we lock ourselves up to scare away.,y nos encerremos para ahuyentar.,,,eliana
00:28:15:00,00:28:16:11,"Would be like,","Sería como,",,,eliana
00:28:16:22,00:28:19:04,"Like, there are dreams,","Como, hay sueños,",,,eliana
00:28:19:17,00:28:23:02,Well I've heard there are interpretations,"Bueno, he escuchado que hay interpretaciones",,,eliana
00:28:23:17,00:28:27:15,like when they are bees,como cuando son abejas,,,eliana
00:28:27:20,00:28:30:24,they refer to bullets,se refieren a balas,,,eliana
00:28:30:24,00:28:33:10,and then,y entonces,,,eliana
00:28:33:14,00:28:37:03,"interpreting it
it may be that this person is in danger","interpretándolo
puede ser que esta persona esté en peligro",,,eliana
00:28:38:11,00:28:40:05,from some shot,de algún tiro,,,eliana
00:28:40:05,00:28:44:19,"or something, then like to scare away
that, that negative energy,","o de algo, entonces como que para ahuyentar
eso, esa energía negativa,",,,eliana
00:28:44:19,00:28:49:08,"as well as to scare her away
they can perform some baths,","así como para ahuyentarla
puede se les realizan unos baños,",,,eliana
00:28:50:12,00:28:54:12,there are bathings that are simply water and lock yourself in,hay baños que simplemente son agua y encerrarse,,,eliana
00:28:55:22,00:28:58:05,or others that are,u otros que son,,,eliana
00:28:58:05,00:29:00:11,"with some medicinal plants,","con unas plantas medicinales,",,,eliana
00:29:01:12,00:29:04:01,"with ice, cold water and all that.","con hielo, agua fría y todo eso.",,,eliana
00:29:05:16,00:29:08:23,Well,Bueno,,,eliana
00:29:10:05,00:29:12:24,Can you explain me,¿Me puedes explicar,,,eliana
00:29:12:24,00:29:15:18,"Also, is the handle related?","también, está relacionado la manilla?",,,eliana
00:29:16:02,00:29:17:23,"Ah, the handle.","Ah, la manilla.",,,eliana
00:29:17:23,00:29:22:15,This handle is made with bija.,Esta manilla pues está hecha con bija.,,,eliana
00:29:23:13,00:29:26:16,"The bija is like a style of wood,","La bija es como un estilo de madera,",,,eliana
00:29:28:11,00:29:29:22,this,esta,,,eliana
00:29:29:22,00:29:33:03,It is said that it is to ward off diseases,se comenta que es para ahuyentar las enfermedades,,,eliana
00:29:33:19,00:29:38:22,"and to keep us healthy,
so it's like she absorbs it and also","y para mantenernos sanos,
entonces es como que ella lo absorbe y también",,,eliana
00:29:39:15,00:29:43:05,"this is a little piece
babies are placed when they are","este es un pedacito,
se les coloca a los bebés cuando están",,,eliana
00:29:43:11,00:29:46:09,when they are months old,cuando están de meses.,,,eliana
00:29:46:09,00:29:49:23,It was also well known and longed for,También fue muy conocida y muy anhelada,,,eliana
00:29:49:23,00:29:52:20,"at the time, in the time of pandemic,","en la época, en el tiempo de pandemia,",,,eliana
00:29:53:09,00:29:56:14,"It was longed for here, by us,","fue muy anhelada por acá, por nosotros,",,,eliana
00:29:57:18,00:30:00:21,"The, well, those of us who know the properties","Los, bueno, los que conocemos las propiedades",,,eliana
00:30:00:21,00:30:05:03,"or what is done with this bija, then","o lo que es lo que se hace con esta bija, entonces",,,eliana
00:30:06:08,00:30:07:24,there it was like,ahí se ponía como,,,eliana
00:30:07:24,00:30:11:14,"incense style and as well as to move away,","estilo de sahumerio y así como que alejar,",,,eliana
00:30:12:14,00:30:15:19,remove or purify the environment to,alejar o purificar el ambiente para,,,eliana
00:30:15:23,00:30:21:09,"so that there would be no disease,
so that COVID did not reach our homes.","para que no hubiera enfermedad,
para que no llegara el COVID a nuestros hogares.",,,eliana
00:30:21:09,00:30:24:01,And I think it worked.,Y creo que funcionó.,,,eliana
00:30:24:01,00:30:25:20,"Here we are, healthy.",Aquí estamos sanos.,,,eliana
00:30:25:20,00:30:29:21,"And yes, this is a style","Y pues sí, esta es un estilo",,,eliana
00:30:30:21,00:30:32:21,of wood,de madera,,,eliana
00:30:32:21,00:30:35:04,"that comes from a plant, from a medicinal plant,","que viene de una planta, de una planta medicinal,",,,eliana
00:30:36:20,00:30:42:09,"So yes, and they burn it and it smells good, it smells good.","entonces sí, y la queman y huele rico, huele rico.",,,eliana
00:30:42:15,00:30:44:06,It has a good smell,Tiene buen olor,,,eliana
00:30:44:06,00:30:46:19,So that wood specifically?,¿Entonces esa madera específicamente?,,,eliana
00:30:47:10,00:30:50:04,"Yeah. Is.
Not just any wood.","Si. Es.
No cualquier madera.",,,eliana
00:30:50:04,00:30:53:06,"No, no, no, this one comes from a tree.","No, no, no, esta viene de un árbol.",,,eliana
00:30:53:06,00:30:55:14,"I don't know the name of the tree, but,","No me sé el nombre del árbol, pero,",,,eliana
00:30:55:14,00:30:58:15,But it is a type of wood that smells rich.,Pero es un tipo de madera que huele a rico.,,,eliana
