Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:13:23:11,00:13:25:10,"linked is obviously the wind,","vinculado obviamente es el viento,",,,weildler
00:13:25:10,00:13:28:14,What is this ontological conflict that is happening there?,¿Qué es ese conflicto ontológico que está pasando allá?,,,weildler
00:13:28:23,00:13:30:06,La Güajira,La guajira,,,weildler
00:13:30:06,00:13:32:17,is a region located in the north of Colombia that has,es una región situada en el norte de Colombia que tiene,,,weildler
00:13:32:17,00:13:35:17,"many natural resources, coal.","muchos recursos naturales, carbón.",,,weildler
00:13:35:19,00:13:38:19,"That's why there are very powerful mining companies here,","Por eso hay mineras aquí muy poderosas aquí,",,,weildler
00:13:38:21,00:13:39:22,"gas, that's why","gas, por eso",,,weildler
00:13:39:22,00:13:43:09,"Texaco, Chevron, all these companies have been here.","Aquí ha estado Texaco, Chevron, todas estas compañías.",,,weildler
00:13:44:01,00:13:46:17,It also has,Tiene también,,,weildler
00:13:46:17,00:13:49:16,salt in abundance and that’s why it has been the first producer of,sal en abundancia y ha sido el primer productor del,,,weildler
00:13:49:16,00:13:50:17,Salt of the country.,sal del país.,,,weildler
00:13:50:17,00:13:54:16,"And now, a renewable energy bonanza is coming","Y ahora, viene una bonanza de energía renovable",,,weildler
00:13:55:04,00:13:57:16,"based on solar luminosity,","basada en luminosidad solar,",,,weildler
00:13:57:16,00:14:00:00,but mainly in the wind.,pero principalmente en el viento.,,,weildler
00:14:00:00,00:14:00:19,These companies,Estas compañías,,,weildler
00:14:00:19,00:14:02:02,They are arriving in Colombia,están llegando a Colombia,,,weildler
00:14:02:02,00:14:04:08,or to La Güajira along with the Government,o a La Guajira de la mano del gobierno,,,weildler
00:14:04:08,00:14:07:00,"to make an Energy transition,","para hacer una transición energética,",,,weildler
00:14:07:00,00:14:10:21,But practices can continue to be extractive.,pero las prácticas pueden seguir siendo extractivistas.,,,weildler
00:14:11:11,00:14:11:19,"I mean,","Ósea,",,,weildler
00:14:11:19,00:14:13:15,"They are called “clean energies”,","se llaman energías limpias,",,,weildler
00:14:13:15,00:14:15:17,but in the relationship with the communities,pero en la relación con las comunidades,,,weildler
00:14:15:17,00:14:18:10,They can rely on behaviors that are the same,pueden incurrir en conductas que son iguales,,,weildler
00:14:18:10,00:14:20:16,to those of the old companies.,a las de las antiguas compañías.,,,weildler
00:14:20:16,00:14:24:14,"So, at this moment there are ontological conflicts","Entonces, en este momento hay conflictos ontológicos",,,weildler
00:14:25:01,00:14:28:14,"between the Wayúu people and those companies,","entre el pueblo wayúu y esas empresas,",,,weildler
00:14:29:01,00:14:32:14,"Because they don't understand how the Wayúu see the world,","por qué no se entienden acerca de cómo los wayúu ven el mundo,",,,weildler
00:14:32:23,00:14:36:08,"how the Wayúu see the winds: They see them as plural beings,","cómo los wayúu ven los vientos: los ven como seres plurales,",,,weildler
00:14:36:16,00:14:39:20,"ambiguous, which can be masculine or feminine,","ambiguos, que pueden ser masculinos o femeninos,",,,weildler
00:14:40:04,00:14:43:11,"that have no fixed place, but paths through which they cross,","que no tienen sitio fijo, sino caminos por los que cruzan,",,,weildler
00:14:43:19,00:14:45:21,"that are related to well-being,","que están relacionados con el bienestar,",,,weildler
00:14:45:21,00:14:48:03,with certain elements of life,con ciertos elementos de la vida,,,weildler
00:14:48:03,00:14:51:17,and therefore the vision is not understood,y por lo tanto no se entiende la visión,,,weildler
00:14:52:02,00:14:55:11,"who sees the wind as a business, as an air mass","que ve el viento como un negocio, como un masa de aire",,,weildler
00:14:55:11,00:14:58:18,"hot, like inanimate geophysical agents,","caliente, como agentes geofísicos inanimados,",,,weildler
00:14:59:01,00:15:00:15,of this Wayuú’s vision,de esta visión de los wayú,,,weildler
00:15:00:15,00:15:04:00,"who see them as beings with the capacity for agency,","que lo ven como seres con capacidad de agencia,",,,weildler
00:15:04:10,00:15:07:10,with reflexivity and with a moral code.,con reflexividad y con un código moral.,,,weildler
00:15:07:13,00:15:09:09,And that's why there was a conflict?,¿Y por eso fue conflicto?,,,weildler
00:15:09:09,00:15:12:09,And what happened to the recent companies?,¿Y qué pasó con las empresas recientes?,,,weildler
00:15:12:15,00:15:15:15,What has happened lately is that some companies,Lo que ha pasado últimamente es que algunas empresas,,,weildler
00:15:15:18,00:15:18:03,"who do not know the social organization,","que no conocen la organización social,",,,weildler
00:15:18:03,00:15:20:08,"Wayúu territorial rights,","los derechos territoriales wayúu,",,,weildler
00:15:20:08,00:15:21:16,"They reached some areas,","llegaron a algunas zonas,",,,weildler
00:15:21:16,00:15:24:11,they made some quick questions,hicieron unas consultas rápidas,,,weildler
00:15:24:11,00:15:27:14,"and then the projects began to be built,","y luego los proyectos empezaron a construirse,",,,weildler
00:15:27:14,00:15:31:08,but the underlying conflicts that were there and the,pero los conflictos subyacentes que ahí estaban y el,,,weildler
00:15:31:08,00:15:32:10,Lack of understanding,no entendimiento,,,weildler
00:15:32:10,00:15:36:08,"with the Wayúu social environment, has led to blockades,","con el entorno social wayúu, ha llevado a bloqueos,",,,weildler
00:15:36:08,00:15:39:18,The differences between the Wayúu population and companies.,Las diferencias entre la población wayúu y las empresas.,,,weildler
00:15:40:01,00:15:40:21,"And one of them,","Y una de ellas,",,,weildler
00:15:40:21,00:15:43:21,"in Green Power, decided to abandon his project.","en el Green Power, decidió abandonar su proyecto.",,,weildler
00:15:44:02,00:15:44:19,"Right now,","En estos momentos,",,,weildler
00:15:44:19,00:15:45:22,the president of La Güajira,el presidente de La Guajira,,,weildler
00:15:45:22,00:15:47:03,is here,se encuentra aquí,,,weildler
00:15:47:03,00:15:49:09,to rebuild those relationships,para recomponer esas relaciones,,,weildler
00:15:49:09,00:15:51:09,and try to generate an agreement,y tratar de generar un acuerdo,,,weildler
00:15:51:09,00:15:53:02,among indigenous peoples,entre pueblos indígenas,,,weildler
00:15:53:02,00:15:55:14,and those renewable energy projects.,y esos proyectos de energía renovable.,,,weildler
00:15:57:00,00:16:00:00,"And for you, what steps need to be taken?",¿Y para usted que tiene que ser como,,,weildler
00:16:01:04,00:16:04:04,to reach an agreement like this between the people and the government?,¿los pasos para llegar a un acuerdo así entre la gente y el gobierno?,,,weildler
00:16:05:11,00:16:08:15,"A set of rules, the first thing the government","Reglas de juego, lo primero que deben hacer",,,weildler
00:16:08:15,00:16:11:19,Has to do is to establish a set of rules that enforce,el gobierno es trazar unas reglas de juego que haga respetar,,,weildler
00:16:11:19,00:16:14:19,Indigenous and communities rights.,"los derechos indígenas, de las comunidades.",,,weildler
00:16:15:03,00:16:17:16,So companies do not see the Wayúu territory,Que las empresas no vean el territorio wayúu,,,weildler
00:16:17:16,00:16:20:23,"like a national wasteland, like a land without an owner, it is a","como un baldío nacional, como una tierra sin dueño, es un",,,weildler
00:16:20:23,00:16:23:23,constitutionally protected reservation.,resguardo protegido constitucionalmente.,,,weildler
00:16:24:01,00:16:28:00,"It has 1,070,000 hectares, therefore large.","Tiene 1 '070.000 hectáreas, por lo tanto grande.",,,weildler
00:16:28:08,00:16:29:02,But the Wayuú,Pero los wayú,,,weildler
00:16:29:02,00:16:32:02,"They have notions of territory that must be respected,","tienen nociones de territorio que hay que respetar,",,,weildler
00:16:32:03,00:16:35:10,"They have notions of social organization, of family","tienen nociones de organización social, de familia",,,weildler
00:16:35:19,00:16:38:22,and notions of rights and territorial control,y nociones de derechos y de control territorial,,,weildler
00:16:39:08,00:16:43:04,and ontological that these companies must know,y ontológicas que estas empresas deben conocer,,,weildler
00:16:43:04,00:16:46:18,"and understand. When they talk to the Wayuú, when they understand","y entender. Cuando hablen con los wayú, cuando comprendan",,,weildler
00:16:47:08,00:16:50:15,"how this society thinks and what its norms are like,","cómo piensa esta sociedad y cómo son sus normas,",,,weildler
00:16:51:02,00:16:54:12,then there could be an understandable dialogue between the two.,entonces podría haber un diálogo entendible entre ambas.,,,weildler
00:16:54:12,00:16:56:15,"One has a commercial logic,","Una tiene una lógica mercantil,",,,weildler
00:16:56:15,00:16:59:08,the others have their own ontological mission.,los otros tienen una misión ontológica propia.,,,weildler
00:16:59:08,00:17:00:16,Bringing that closer is key.,Acercar eso es clave.,,,weildler
00:17:00:16,00:17:03:20,"Now, the indigenous people are economic subjects, that is,","Ahora, los indígenas son sujetos económicos, es decir,",,,weildler
00:17:03:20,00:17:06:21,"They have valid, legitimate expectations and interests.","tienen expectativas e intereses válidos, legítimos.",,,weildler
00:17:07:17,00:17:10:17,"Therefore, companies see it as Rousseau beings,","Por lo tanto, las empresas lo ven como seres roussonianos,",,,weildler
00:17:10:22,00:17:13:17,like the noble savage who does not aspire for money,como el buen salvaje que no aspira a dinero,,,weildler
00:17:13:17,00:17:14:21,nor can he aspire to money,ni puede aspirar a dinero,,,weildler
00:17:14:21,00:17:17:21,because it contaminates his condition as a noble savage.,porque contamina su condición de buen salvaje.,,,weildler
00:17:18:14,00:17:21:06,"It is different from the Wayúu, who crossed Empires","Es diferente a los wayúu, que surcaron imperios",,,weildler
00:17:21:06,00:17:26:05,"to carry contraband, merchandise, to Holland, to Jamaica.","para llevar contrabando, mercancías, a Holanda, a Jamaica.",,,weildler
00:17:26:15,00:17:30:09,So that’s ignoring their history as an maritime indigenous people,Entonces es desconocer su historia como un pueblo indígena marítimo.,,,weildler
00:17:32:18,00:17:34:00,"Yes, of course.","Sí, claro.",,,weildler
00:17:34:00,00:17:38:01,"And that's talking about the norms of the Wayúu people,","Y eso hablando de las normas de la gente wayúu,",,,weildler
00:17:38:17,00:17:42:22,Maybe a very important one is the matrilineal.,Tal vez uno muy importante es la maternidad.,,,weildler
00:17:44:01,00:17:44:16,Definitely.,Sin duda.,,,weildler
00:17:44:16,00:17:46:01,What they must understand,Lo que tienen que entender,,,weildler
00:17:46:01,00:17:48:08,is that in the Wayúu territoriality,es que en la territorialidad wayúu,,,weildler
00:17:48:08,00:17:50:15,"lands are inherited from the uterine side,","las tierras se heredan por el lado uterino,",,,weildler
00:17:50:15,00:17:52:04,"on the maternal side,","por el lado materno,",,,weildler
00:17:52:04,00:17:55:02,"for what the Wayúu call Wapushi, our family,","por lo que los wayúu llaman Wapushi, nuestra familia,",,,weildler
00:17:55:02,00:17:58:05,and therefore sometimes they can be left to children,y por lo tanto a veces se pueden dejar a hijos,,,weildler
00:17:58:13,00:18:01:08,living in the territory without having the right,viviendo en el territorio sin que tengan derecho,,,weildler
00:18:01:08,00:18:05:08,to decide. These companies,para decidir. Estas empresas,,,weildler
00:18:05:08,00:18:06:13,they reach the territories,llegan a los territorios,,,weildler
00:18:06:13,00:18:09:13,"and talk to the first person they find,","y hablan con la primera persona que encuentren,",,,weildler
00:18:09:16,00:18:11:07,thinking that because they live there,pensando que porque allí viven,,,weildler
00:18:11:07,00:18:13:03,They are the owners of the territory.,son los dueños del territorio.,,,weildler
00:18:13:03,00:18:16:03,It turns out that it is not like that and it is not usually like that.,Resulta que no es así y no suele ser así.,,,weildler
00:18:16:09,00:18:18:17,Someone can live far away without having,Alguien puede vivir lejos sin tener,,,weildler
00:18:18:17,00:18:20:06,that presence,esa presencia,,,weildler
00:18:20:06,00:18:23:06,in the occupation of the land and that belonging.,en la ocupación de la tierra y esa pertenencia.,,,weildler
00:18:23:10,00:18:26:07,There have been many disagreements in two,Allí ha habido muchos desencuentros en dos,,,weildler
00:18:26:07,00:18:29:19,"logics of seeing the world, two ways of seeing the universe.","lógicas de ver el mundo, dos formas de ver el universo.",,,weildler
00:18:31:00,00:18:31:05,Sure,Claro,,,weildler
00:18:31:05,00:18:34:05,and that is I think the axis of everything.,y eso es creo que el eje de todo.,,,weildler
00:18:34:09,00:18:35:13,Definitely.,Sin duda.,,,weildler
00:18:35:13,00:18:38:02,And for someone who doesn't know,Y para alguien que no sepa,,,weildler
00:18:38:02,00:18:41:02,"what is an ontology and what is ontology,","qué es una ontología y que es la ontología,",,,weildler
00:18:41:02,00:18:44:08,so as a summary,entonces como resumen,,,weildler
00:18:44:08,00:18:48:02,"of the Wayúu people or summarized.
Correct.","de la gente wayúu o resumido.
Correcto.",,,weildler
00:18:48:09,00:18:49:21,"Well, ontology is the science of","Bueno, la ontología es la ciencia del",,,weildler
00:18:49:21,00:18:51:15,The being in all human lives,ser en todas las vidas humanas,,,weildler
00:18:51:15,00:18:54:12,and it is a field of philosophy and metaphysics.,y es un campo de la filosofía de la metafísica.,,,weildler
00:18:54:12,00:18:56:15,"But,","Pero,",,,weildler
00:18:56:15,00:18:59:04,"Well, anthropology has been very interested",pues la antropología se ha interesado mucho,,,weildler
00:18:59:04,00:19:00:02,for the ways,por las formas,,,weildler
00:19:00:02,00:19:01:11,in which human societies,en que las sociedades humanas,,,weildler
00:19:01:11,00:19:04:05,give signficance to the universe.,le otorgan un relieve al universo.,,,weildler
00:19:04:05,00:19:07:05,"How they classify the stars, the winds,","Cómo clasifican los astros, los vientos,",,,weildler
00:19:07:07,00:19:11:01,"vegetation, animals, other non-human beings.","la vegetación, los animales, los otros seres no humanos.",,,weildler
00:19:11:09,00:19:15:00,And find knowledge and ways,Y encuentra unos conocimientos y una forma,,,weildler
00:19:15:00,00:19:18:07,of conceiving time and beings very sophisticated.,de concebir el tiempo y a los seres muy sofisticados.,,,weildler
00:19:18:20,00:19:22:06,"Not only taxonomy, categorization principles,","No sólo taxonomía, principios de categorización,",,,weildler
00:19:23:10,00:19:25:20,"ways of relating to non-humans,","modos de relación con los no humanos,",,,weildler
00:19:25:20,00:19:30:00,modes of classification and categorization.,modos de clasificación y de categorización.,,,weildler
00:19:30:09,00:19:31:02,So the Wayuú,Entonces los wayú,,,weildler
00:19:31:02,00:19:35:09,They are a people who first of all consider,son un pueblo que en primer lugar considera,,,weildler
00:19:35:09,00:19:39:05,that many non-humans were humans in the past.,que muchos no humanos fueron humanos en el pasado.,,,weildler
00:19:39:05,00:19:39:23,"Therefore,","Por lo tanto,",,,weildler
00:19:39:23,00:19:41:19,They have a residual humanity,tienen una humanidad residual,,,weildler
00:19:41:19,00:19:44:11,that inhabits them and are relatives.,que los habita y son parientes.,,,weildler
00:19:44:11,00:19:46:10,They are not inanimate beings.,No son seres inanimados.,,,weildler
00:19:46:10,00:19:49:14,A fishing company can see many fish,Una compañía pesquera puede ver a muchos peces,,,weildler
00:19:49:14,00:19:53:05,"per metric tons of production, a stock.","por toneladas métricas de producción, un stock.",,,weildler
00:19:53:21,00:19:56:05,"The Wayuú see them as relatives,","Los wayú lo ven como parientes,",,,weildler
00:19:56:05,00:19:58:19,"They don't see it from instrumental mathematics,","no lo ven desde las matemáticas instrumentales,",,,weildler
00:19:58:19,00:20:01:13,but sees them from kinship.,sino que los ve desde el parentesco.,,,weildler
00:20:01:13,00:20:03:03,It’s another type of.,Es otro tipo.,,,weildler
00:20:03:03,00:20:05:01,"Well, science as we know in the West","Bueno, la ciencia como sabemos occidental",,,weildler
00:20:06:04,00:20:07:04,is a type of,es un tipo de,,,weildler
00:20:07:04,00:20:10:04,"science, a type of knowing a world.","ciencia, un tipo de conocer un mundo.",,,weildler
00:20:10:17,00:20:13:22,"Well, the Wayúu has that, as they say, like complex","Pues el wayúu, tiene eso como dice, como complejas",,,weildler
00:20:14:04,00:20:19:14,"and full of important, small, big things.","y lleno de cosas importantes, pequeñas, grandes.",,,weildler
00:20:20:02,00:20:23:00,Exact. The deep difference,Exacto. La diferencia,,,weildler
00:20:23:00,00:20:25:04,the ontological separation,"honda, la separación",,,weildler
00:20:25:04,00:20:28:04,among humanity,ontológica entre la humanidad,,,weildler
00:20:28:14,00:20:32:02,and non-humans is very deep in the West.,y los no humanos es muy profunda en Occidente.,,,weildler
00:20:32:14,00:20:33:21,In these type of communities,En este tipo de sociedades,,,weildler
00:20:33:21,00:20:36:21,as the wayúu is not so deep and they can be,como la wayúu no es tan profunda y pueden estar,,,weildler
00:20:36:21,00:20:39:23,"closer to some non-humans than to some humans,","más cerca de unos no humanos que de algunos humano,",,,weildler
00:20:40:07,00:20:43:07,because these non-humans are their relatives,porque estos no humanos son sus parientes,,,weildler
00:20:43:07,00:20:46:12,and they were humans in the past and have social attributes,y fueron humanos en el pasado y tienen atributos sociales,,,weildler
00:20:46:20,00:20:48:03,that are shared.,que los comparte.,,,weildler
00:20:48:03,00:20:52:11,"The Wayuú do not see other beings as natural strangers,","Los wayú no ven a otros seres como extraños naturales,",,,weildler
00:20:52:22,00:20:56:15,but as relatives who in the past were,sino como parientes que en el pasado lo fueron,,,weildler
00:20:57:01,00:21:00:01,"and the world more than in its creation,","y el mundo más que en su creación,",,,weildler
00:21:00:13,00:21:03:21,They see it as a modeling and a transformation.,lo ve como una modelación y una transformación.,,,weildler
00:21:04:10,00:21:05:15,Focus on transformative events,Se centran en los eventos transformativos,,,weildler
00:21:06:20,00:21:09:11,"and they believe that the world is subject to modeling,","y creen que el mundo es sujeto de modelación,",,,weildler
00:21:09:11,00:21:11:08,"because Mma, the Earth,","porque mma, la tierra,",,,weildler
00:21:11:08,00:21:14:15,"which is the mother of all living beings, is mysterious,","que es la madre de todos los seres vivientes, es misteriosa,",,,weildler
00:21:15:05,00:21:17:01,and therefore has the capacity,y por lo tanto tiene la capacidad,,,weildler
00:21:17:01,00:21:20:01,to transform the beings that inhabit it.,de transformar a los seres que la habitan.,,,weildler
00:21:20:04,00:21:23:11,"Tell me a little about that, about the transformation, the Mma","Háblame un poco de eso, de la transformación, la mma",,,weildler
00:21:23:23,00:21:27:11,"and how he was telling me that she is mysterious, but also","y cómo me estaba diciendo que es misteriosa, pero también",,,weildler
00:21:28:04,00:21:32:23,"is not 100% righteous, because she is also a human.","no es 100% correcto, porque también es un humano.",,,weildler
00:21:33:15,00:21:37:21,"Yes, Mma (Earth), as in principle she is seen as human in that","Sí, mma (tierra), como en principio es vista como humana desde el tiempo",,,weildler
00:21:38:20,00:21:39:17,"referential time,","referencial,",,,weildler
00:21:39:17,00:21:41:22,that referential order of things,ese orden referencial de las cosas,,,weildler
00:21:41:22,00:21:44:02,"She is the sister of Palaa, the Sea.","es hermana de Palaa, la mar.",,,weildler
00:21:44:02,00:21:46:18,Then Mma every so often,Luego mma cada cierto tiempo,,,weildler
00:21:46:18,00:21:49:18,"It has conflicts with the Sea, and the Sea invades it","tiene conflictos con la mar, y la mar la invade",,,weildler
00:21:50:00,00:21:50:23,and then the Earth,y luego la tierra,,,weildler
00:21:50:23,00:21:52:03,and the beings of the Earth,y los seres de la tierra,,,weildler
00:21:52:03,00:21:56:07,They have to use torches and fire to make her come back,tienen que utilizar antorchas y fuego para que ella vuelva,,,weildler
00:21:56:17,00:21:59:18,to its limits and its initial shores.,a sus límites y sus orillas iniciales.,,,weildler
00:22:00:02,00:22:02:22,But in that flooding process,Pero en ese proceso de inundación,,,weildler
00:22:02:22,00:22:05:00,there is a transformation of beings.,hay una transformación de los seres.,,,weildler
00:22:05:00,00:22:08:09,So life is in a continuous transformation,Entonces la vida está en una continua transformación,,,weildler
00:22:08:18,00:22:12:00,And those transformative events are very important,y los eventos transformativos son muy importantes,,,weildler
00:22:12:09,00:22:14:13,"for peoples like the Wayúu,","para pueblos como el wayúu,",,,weildler
00:22:14:13,00:22:17:13,who are very aware of that.,que están muy pendientes de eso.,,,weildler
00:22:17:13,00:22:19:07,What matters for the Wayúu is not,Lo que importa para los wayú no es,,,weildler
00:22:19:07,00:22:22:18,"when an event occurred, but rather that the event occurred.","cuando ocurrió un evento, sino que el evento ocurrió.",,,weildler
00:22:23:08,00:22:26:11,"Out of those events, there are transformations in the landscape",De los eventos que dan transformaciones en el paisaje,,,weildler
00:22:26:20,00:22:30:09,"a rock, some drawings, a mirage,","una roca, unos dibujos, un espejismo,",,,weildler
00:22:30:14,00:22:34:15,a hill or hills that have distinctive features.,un cerro o unos cerros que tienen rasgos distintivos.,,,weildler
00:22:34:23,00:22:38:04,"That is why for the Wayúu the territory is an open book,","Por eso para los wayúu el territorio es un libro abierto,",,,weildler
00:22:38:10,00:22:41:10,"because it is the stage where the events occur,","porque es el escenario en donde ocurren los eventos,",,,weildler
00:22:41:14,00:22:43:14,the events that shape beings.,los eventos que modelan a los seres.,,,weildler
00:22:44:21,00:22:47:04,"Can you tell me about two things, one","Me puedes contar como dos cosas, uno",,,weildler
00:22:47:04,00:22:50:21,a bit more about how land or a territory,más un poco de ¿cómo la tierra o un territorio,,,weildler
00:22:50:21,00:22:52:01,it’s a book?,es un libro?,,,weildler
00:22:52:01,00:22:55:23,"And related to that, what subjects,","Y relacionado a eso, ¡cuáles sujetos,",,,weildler
00:22:55:23,00:22:57:12,which ones,cuáles,,,weildler
00:22:57:12,00:23:00:12,"chapters we find in that,","capítulos encontramos en ese,",,,weildler
00:23:00:17,00:23:02:04,That book?,Ese libro?,,,weildler
00:23:02:04,00:23:05:04,"Many hills, the hills that make up La Güajira,","Muchos cerros, los cerros que conforman La Guajira,",,,weildler
00:23:05:23,00:23:08:10,"They were humans who traveled,","fueron humanos que viajaron,",,,weildler
00:23:08:10,00:23:10:07,"They traveled through the güajiro territory,","viajaron por el territorio guajiro,",,,weildler
00:23:10:07,00:23:13:07,some stayed in it and became a hill,algunos se quedaron en ella y se convirtieron en cerro,,,weildler
00:23:13:07,00:23:14:15,"Due to thirst,","por la sed,",,,weildler
00:23:14:15,00:23:18:02,"because they got lost, because they found love,","porque se extraviaron, porque encontraron el amor,",,,weildler
00:23:18:15,00:23:20:06,"as in the case of Kamaishi,","como en el caso de Kamaishi,",,,weildler
00:23:20:06,00:23:23:02,"The case of Episcua, Sosopo, Iitüjo´i.","El caso Episcua, Sosopo,  Iitüjo´i.",,,weildler
00:23:23:02,00:23:26:02,"The monks as well, Walirajau,","Los propios monjes que están, Walirajau,",,,weildler
00:23:26:02,00:23:28:18,"that are in the sea, in the gulf with Venezuela,","que están en el mar, en el golfo con Venezuela,",,,weildler
00:23:28:18,00:23:30:21,"all the hills have a story,","todos los cerros tienen una historia,",,,weildler
00:23:30:21,00:23:33:04,Pa´ntui in Cabo de la Vela,Pa´ntui  en el Cabo de la Vela,,,weildler
00:23:33:04,00:23:36:04,"and that history shapes the territory,","y esa historia va modelando el territorio,",,,weildler
00:23:36:08,00:23:37:17,shaping the landscape,modelando el paisaje,,,weildler
00:23:37:17,00:23:40:17,As they were frozen footprints of the ancestors.,como las huellas congeladas de los ancestros.,,,weildler
00:23:40:20,00:23:44:06,"Therefore, seeing a landscape, seeing a hill, seeing a rock,","Por lo tanto, ver un paisaje, ver un cerro, ver una roca,",,,weildler
00:23:44:19,00:23:46:01,"is to evoke stories,","es evocar relatos,",,,weildler
00:23:46:01,00:23:49:18,stories interconnected with other places that form,relatos interconectados con otros lugares que forman,,,weildler
00:23:49:18,00:23:53:12,that intelligible text of life that is the landscape.,ese texto inteligible de la vida que es el paisaje.,,,weildler
00:23:53:16,00:23:56:21,"Those movements, those traces of the ancestors.","Esos movimientos, esas huellas de los ancestros.",,,weildler
00:23:57:06,00:23:58:23,"So, that's why the territory","Entonces, por eso el territorio",,,weildler
00:23:58:23,00:24:01:10,It is so important for the Wayuú.,es tan importante para los wayú.,,,weildler
00:24:01:10,00:24:04:07,Each of these places has a tale.,Cada uno de estos lugares tiene un relato.,,,weildler
00:24:04:07,00:24:06:03,How it was transformed,"Cómo se transformó,",,,weildler
00:24:06:03,00:24:09:03,why this hill came and found a female wind,por qué este cerro llegó y encontró una mujer viento,,,weildler
00:24:09:10,00:24:12:16,and fell in love with her and his cattle went to the sea like Kamaishi,y se enamoró de ella y su ganado fue al mar como Kamaishi,,,weildler
00:24:13:14,00:24:17:11,"and therefore, it regulates the things of the sea.","y por eso, regula las cosas del mar.",,,weildler
00:24:17:11,00:24:18:10,As another regulated,Como otro reguló,,,weildler
00:24:18:10,00:24:21:17,"agriculture, as another was a shepherd in the past.","la agricultura, como otro era pastor en el pasado.",,,weildler
00:24:22:10,00:24:25:10,All these things explain how the world works.,Todas estas cosas explican el funcionamiento del mundo,,,weildler
00:24:25:17,00:24:28:02,and they give meaning to the universe.,y le dan un sentido al universo.,,,weildler
00:24:28:02,00:24:28:12,Can you explain to me or,Me puedes explicar o,,,weildler
00:24:29:15,00:24:31:15,tell how the most important,contar como los,,,weildler
00:24:31:15,00:24:34:15,hills and shapes,cerros y formas,,,weildler
00:24:35:12,00:24:38:01,non-human or ex-human,no humanos o ex humanos,,,weildler
00:24:38:01,00:24:39:19,of the territory,del territorio más importantes,,,weildler
00:24:39:19,00:24:42:19,and maybe a bit about their...,y tal vez un corto como de su...,,,weildler
00:24:42:23,00:24:45:23,character or how they were like?,Su carácter o como fue?,,,weildler
00:24:46:12,00:24:49:13,"Yes, I can tell the story of Kamaishi",Si yo puedo contar la historia de Kamaishi,,,weildler
00:24:49:18,00:24:53:21,"or Epitsu, they are two sister hills, they are three hills.","o de Epitsu, son dos cerros hermanos, son tres cerros.",,,weildler
00:24:53:21,00:24:56:21,"The older brother was in Macuira, Iitüjo'i.","El hermano mayor estaba en la Macuira, Iitüjo´i.",,,weildler
00:24:56:21,00:24:57:15,"Once upon a time,","En un tiempo,",,,weildler
00:24:57:15,00:25:00:15,"With a very intense summer, he told his brothers","como un verano muy intenso, este le dijo a sus hermanos",,,weildler
00:25:00:22,00:25:02:00,that the land,que la tierra,,,weildler
00:25:02:00,00:25:05:00,was not enough for the herd of the three,no era suficiente para los rebaños de los tres.,,,weildler
00:25:05:01,00:25:08:01,Then they both left,Luego los dos se fueron,,,weildler
00:25:08:06,00:25:11:19,towards the base of the peninsula to search for land,hacia la base de la península a buscar tierras,,,weildler
00:25:12:05,00:25:13:09,and then one of them,y entonces uno de ellos,,,weildler
00:25:13:09,00:25:16:09,"He reached Cabo de la Vela, near Cabo de la Vela.","Llegó hasta el Cabo de la Vela, cerca del Cabo de la Vela.",,,weildler
00:25:16:17,00:25:17:18,"Over there,","Allí,",,,weildler
00:25:17:18,00:25:20:20,"While he was with his animals, a woman named Jepiraichi passed by.","estando con sus animales, pasó una mujer llamada Jepiraichi",,,weildler
00:25:21:08,00:25:23:16,This woman asked him what he came for.,Esta mujer le preguntó que qué venía a buscar.,,,weildler
00:25:23:16,00:25:26:16,"He told him, I've come to seek land for my herd.","Él le dijo, vengo a buscar tierras para mi rebaño.",,,weildler
00:25:27:06,00:25:28:06,She left,Ella se fue,,,weildler
00:25:28:06,00:25:31:06,"and returned in the evening and brought him fish to eat,","y regresó en la tarde y le trajo peces para comer,",,,weildler
00:25:31:14,00:25:34:14,"delicious fish to eat, snapper, grouper.","peces deliciosos para comer, pargo, mero.",,,weildler
00:25:34:21,00:25:38:00,And then he asked her if she lived there.,Y entonces él le preguntó si ella vivía allí.,,,weildler
00:25:38:00,00:25:40:15,"She told him that she didn’t live here, but she would passed by.","Ella le dijo que yo no vivo aquí, pero paso por aquí.",,,weildler
00:25:40:15,00:25:42:17,"The winds do not live in one place,","Los vientos no viven en un lugar,",,,weildler
00:25:42:17,00:25:45:17,"the winds pass through the places, they fell in love","los vientos pasan por los lugares, se enamoraron",,,weildler
00:25:46:01,00:25:49:01,and all Kamaishi's herd ended up in the Sea,y todo el rebaño de Kamaishi fue a parar al mar,,,weildler
00:25:49:06,00:25:52:03,and they are many of the fish we have today.,y son muchos de los peces que tenemos hoy en día.,,,weildler
00:25:52:03,00:25:56:06,"The other brother went to where his place is today,","El otro hermano fue hacia donde está hoy su lugar,",,,weildler
00:25:57:04,00:25:59:23,He met a wind woman called Arüleshi,se encontró con una mujer viento llamada arüleshi,,,weildler
00:25:59:23,00:26:01:16,and she asked him what he was doing.,y ella le preguntó que qué hacía.,,,weildler
00:26:01:16,00:26:03:08,He told her what he was doing,Él le contó que hacía,,,weildler
00:26:03:08,00:26:06:08,"and she returned in the evening with corn,","y ella regresó en la tarde con maíz,",,,weildler
00:26:06:13,00:26:09:14,"beans, pumpkin, cassava, food.","frijol, auyama, yuca, comida.",,,weildler
