Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:23:19:19,00:23:21:19,That means for our land.,Eso quiere decir por nuestra tierra.,,,ana
00:23:21:20,00:23:24:26,"For our land,
this project was born.","por nuestra tierra
es que nació este proyecto.",,,ana
00:23:26:15,00:23:29:13,"For how to take better care of it,",por cómo cuidarlo mejor,,,ana
00:23:30:04,00:23:33:12,"for the environment,","A el medioambiente,",,,ana
00:23:33:13,00:23:35:28,taking care of our surroundings.,cuidar nuestro entorno.,,,ana
00:23:39:20,00:23:41:01,And that's it.,Y eso.,,,ana
00:23:41:04,00:23:42:12,Nothing more.,Nada más.,,,ana
00:24:05:27,00:24:08:13,"Is it related, like all of this art,","¿Está relacionado, como todo eso del arte",,,ana
00:24:08:14,00:24:11:26,"and craftsmanship,",y la artesanía,,,ana
00:24:11:27,00:24:14:13,and the threads for xxx?,y los hilos por xxx?,,,ana
00:24:15:02,00:24:16:03,Threads,Hilos,,,ana
00:24:17:05,00:24:19:15,"For xxx,","Por xxx,",,,ana
00:24:19:16,00:24:22:23,it's the thread related to craftsmanship.,es el hilo que tiene que ver con la artesanía,,,ana
00:24:23:20,00:24:25:16,And that's why,Y por eso es que,,,ana
00:24:25:28,00:24:27:13,"the weaving,","el tejido,",,,ana
00:24:28:07,00:24:30:27,"and that's why, as the thread forms.","y por eso es que como dice el hilo forma,",,,ana
00:24:31:26,00:24:34:20,"And it has to do with craftsmanship,",Y hay que ver que tiene que ver con la artesanía,,,ana
00:24:36:07,00:24:39:06,and that's why everything is very important.,y por eso es que todo es muy importante.,,,ana
00:25:50:23,00:25:54:02,Can you tell me your name and where you're from?,¿me puedes contar pues tu nombre y de dónde eres?,,,ana
00:25:54:18,00:25:55:14,My name.,Mi nombre.,,,ana
00:25:55:15,00:25:59:02,"My name is Ana, they call me Ana,","Mi nombre es Ana, me dicen Ana,",,,ana
00:25:59:05,00:26:03:01,"but my full name is Ana Luisa,
my clan is xxx","pero mi nombre completo es Ana Luisa,
mi clan es el xxx",,,ana
00:26:04:08,00:26:06:17,"and well, I am from here.","y bueno, yo soy de aquí.",,,ana
00:26:08:22,00:26:10:26,"Over there where we were just now, that's my home",allá donde estábamos ahorita esa es mi casa,,,ana
00:26:11:14,00:26:15:10,"in the community xxx
and well, my family lives here.","en la comunera xxx
y bueno aquí vive mi familia.",,,ana
00:26:28:02,00:26:29:25,"Well, how do you identify yourself?",Bueno ¿cómo te identificas?,,,ana
00:26:29:25,00:26:32:12,Or what things do you do?,¿o cuáles cosas haces?,,,ana
00:26:32:29,00:26:36:17,"Wayuu Taype, I am Wayuu","Wayuu Taype, yo soy wayuu",,,ana
00:26:38:23,00:26:40:21,Xxx xxx,Xxx xxx,,,ana
00:26:40:26,00:26:42:15,Xxx xxx,Xxx xxx,,,ana
00:26:44:04,00:26:46:19,Xxx xxx,Xxx xxx,,,ana
00:26:47:15,00:26:49:16,Xxx xxx,Xxx xxx,,,ana
00:26:50:29,00:26:53:24,"Well, I am saying that I am Wayuu.","Bueno, yo ahí estoy diciendo que yo soy wayuu",,,ana
00:26:54:14,00:26:56:26,and I am here in my land.,y estoy aquí en mi tierra,,,ana
00:26:57:14,00:27:00:18,"and I don't let our tradition fade away,","y no dejo que se apague nuestra costumbre,",,,ana
00:27:02:02,00:27:04:18,just as our ancestors left it for us,así como nos dejó nuestros ancestros,,,ana
00:27:04:19,00:27:07:09,and also the new generation.,y también la nueva generación.,,,ana
00:27:07:10,00:27:10:23,And here we are.,Y aquí estamos.,,,ana
00:27:11:23,00:27:14:18,And what do you do?,¿Y a que dedicas?,,,ana
00:27:14:22,00:27:18:00,"I do weaving, and we also make hammocks,","Al tejido y también hacemos chinchorro,",,,ana
00:27:18:29,00:27:22:22,"That's the only thing I do this year, like this year","Eso es lo único que me dedico en este año, como este año",,,ana
00:27:22:23,00:27:27:17,"I'm not studying,
but next year, I will go to school.","Yo no estoy estudiando
sino que el año entrante si voy a estudiar",,,ana
00:27:27:21,00:27:31:13,That's why I dedicate myself only to making backpacks,y por eso que yo me dedico nada más a la mochila,,,ana
00:27:32:25,00:27:35:02,and also helping my brother.,y a ayudar a mi hermano también.,,,ana
00:27:50:27,00:27:53:00,"I also want to ask you, like,",¿también quiero preguntarte como cuál,,,ana
00:27:53:01,00:27:56:26,"what is your connection
with the natural world, with nature,","es tu conexión
con el mundo natural, con la naturaleza,",,,ana
00:27:56:27,00:27:59:25,"personally how do you connect with that,","tu personalmente como conectas con eso,",,,ana
00:27:59:26,00:28:02:08,how do you relate to the natural world?,como relacionas con el mundo natural?,,,ana
00:28:03:20,00:28:04:28,The natural world,El mundo natural,,,ana
00:28:04:29,00:28:08:00,To nature.,A la naturaleza,,,ana
00:28:09:02,00:28:10:06,"Well,","Bueno,",,,ana
00:28:11:12,00:28:14:10,I like the sounds of the little birds,me gustan los sonidos de los pajaritos,,,ana
00:28:15:13,00:28:19:12,"and listening to them every morning and also in the evening,",y escucharlos cada mañana y también en el atardecer,,,ana
00:28:20:22,00:28:23:09,because they sing twice,porque ellos cantan dos veces,,,ana
00:28:24:18,00:28:27:23,in the morning when they wake up,"en la mañana y también el atardecer, en la mañana
porque ya se despertaron",,,ana
00:28:27:27,00:28:30:27,and in the night when they go to sleep.,y en la noche porque ya van a dormir.,,,ana
00:28:30:28,00:28:34:21,"And well, I like that","Y bueno, me gusta eso",,,ana
00:28:35:02,00:28:37:21,"and also,","y también,",,,ana
00:28:40:20,00:28:41:01,how,¿como,,,ana
00:28:41:01,00:28:46:09,do I connect?,me conecto?,,,ana
00:28:54:01,00:28:59:22,"And as I tell you, that's it.",Y como les digo que ya eso.,,,ana
00:29:09:29,00:29:11:12,"Alright, that.","Está bien, eso.",,,ana
00:29:11:14,00:29:13:24,That's what I can say.,Ya eso es lo que puedo decir.,,,ana
00:29:14:22,00:29:18:04,"Well, in everything you do,
I suppose you connect a bit","Bueno en cada cosa que haces,
supongo que te conectas un poco",,,ana
00:29:18:05,00:29:21:28,with nature.,con la naturaleza.,,,ana
00:29:21:29,00:29:22:25,Yes.,Sí,,,ana
00:29:24:05,00:29:26:12,"In the weaving too, grinding the","En los tejidos, también moliendo el",,,ana
00:29:27:11,00:29:28:22,Corn.,El maíz.,,,ana
00:29:29:15,00:29:34:03,"Well, yes.",Pues sí.,,,ana
00:29:47:18,00:29:50:18,"If there's anything else you'd like to share,","Si hay algo más que quieres compartir,",,,ana
00:29:50:23,00:29:53:08,any message you could bring to the world.,cualquier mensaje que podrías llevar al mundo.,,,ana
00:29:55:22,00:29:59:02,"Well, we all here wish that","Bueno, deseamos todos aquí que",,,ana
00:30:00:10,00:30:03:09,you support us with this project and,nos apoyen con este proyecto y,,,ana
00:30:04:18,00:30:06:26,I wish that this project,deseo que este proyecto,,,ana
00:30:08:12,00:30:11:04,can be more recognized outside Colombia,pueda ser más reconocido fuera de Colombia,,,ana
00:30:12:11,00:30:16:18,"that it grows more,","que crezca más,",,,ana
00:30:16:27,00:30:20:13,that people from outside can come,que puedan venir gente de afuera,,,ana
00:30:21:23,00:30:24:22,to see our project and,a mirar a nuestro proyecto y,,,ana
00:30:26:04,00:30:28:17,that we don't stay behind so they can know us more.,que no nos quedemos atrás para que nos conozcan más.,,,ana
00:30:29:03,00:30:31:27,That's the message.,Es eso el mensaje.,,,ana
00:30:31:28,00:30:33:24,And what would be your,¿y cuál sería como tu,,,ana
00:30:34:09,00:30:38:25,"ultimate goal, your goal for the entire project?","meta óptima, tu meta para todo el proyecto?",,,ana
00:30:39:28,00:30:43:14,"Is that what you just told me, or how?","Eso que me acabas de decir, ¿o cómo?",,,ana
00:30:43:21,00:30:47:03,"Our goal is,","Nuestra meta es,",,,ana
00:30:47:04,00:30:47:24,"as,","como,",,,ana
00:30:50:12,00:30:52:25,"to see this grow,","ver crecer esto,",,,ana
00:30:53:11,00:30:57:01,"and that we can,","y que podamos,",,,ana
00:30:58:24,00:31:01:25,"grow this and thus we can all work,","poder crecer esto y así podemos trabajar todos,",,,ana
00:31:02:18,00:31:07:06,"have resources,","tener recursos,",,,ana
00:31:09:16,00:31:13:12,"because as we are just starting,","porque como apenas estamos comenzando,",,,ana
00:31:14:20,00:31:16:29,"as I say,","cómo les digo,",,,ana
00:31:17:25,00:31:22:02,"due to lack of resources,
many times it's that, many times","por falta de recursos
mucha vez es que, eso muchas veces",,,ana
00:31:23:16,00:31:25:13,"we stay like this,","nos quedamos así,",,,ana
00:31:25:24,00:31:30:00,"but here, here we are, here it is, and here we continue.","pero aquí, aquí estamos, aquí es y aquí seguimos.",,,ana
00:31:39:10,00:31:41:15,What are the,¿Cómo cuáles son los,,,ana
00:31:41:24,00:31:49:06,challenges you face here?,los retos que ustedes enfrentan acá?,,,ana
00:31:49:07,00:31:52:03,The challenges?,¿Los retos?,,,ana
00:31:52:04,00:31:53:19,Issues,Problemas,,,ana
00:31:54:27,00:31:57:18,that arise in our work?,¿Que se presentan en nuestro trabajo?,,,ana
00:31:57:19,00:31:59:18,"Work, yes,","Trabajo, si,",,,ana
00:31:59:27,00:32:02:16,"day to day, as part of our routine,","al día a día, como cotidiana,",,,ana
00:32:03:06,00:32:05:22,"but also in the work, well generally here","pero también en el trabajo, pues por lo general aquí",,,ana
00:32:25:19,00:32:29:27,"Well, the need we face
is the lack of water,","Bueno, la necesidad que afrontamos
es la falta de agua,",,,ana
00:32:35:08,00:32:36:29,"Because, I mean,","Porque, o sea,",,,ana
00:32:37:00,00:32:39:00,"where my house is, in the community,","en donde es mi casa, en la comunidad,",,,ana
00:32:40:01,00:32:42:15,we don't have water nearby,no tenemos un agua cerca,,,ana
00:32:42:25,00:32:45:16,"to say, only the xxx","que digamos, solamente el xxx",,,ana
00:32:46:17,00:32:51:07,because the water we drink is from another community that is our family's,porque el agua que tomamos es de otra comunidad que es nuestra familia,,,ana
00:32:52:14,00:32:56:05,"but it's from another community
and that's what we face daily,","pero es de otra comunidad
y eso es lo que enfrentamos a diario,",,,ana
00:32:57:25,00:33:02:08,"lack of water, and","falta de agua, ¿y",,,ana
00:33:05:15,00:33:08:08,what else?,qué más?,,,ana
00:33:08:09,00:33:11:29,"As for grazing,",Lo que tiene que ver con el pastoreo,,,ana
00:33:12:09,00:33:14:07,"Like what,","¿cómo cual,",,,ana
00:33:14:08,00:33:25:03,what things or what things?,cuales cosas o que cosas?,,,ana
00:33:25:04,00:33:27:16,"As I was saying, the water",Como le decía el agua,,,ana
