Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:16:18:10,00:16:24:04,"If we maintain music through spirituality,","Si nosotros
mantenemos la música a través de la espiritualidad,",,,joaquin
00:16:24:04,00:16:29:01,"through spiritual connection, I can play the instrument here,
but it's not the same as playing it in my community.","de la conexión espiritual, yo aquí te
puedo tocar el instrumento, pero no es lo mismo",,,joaquin
00:16:29:01,00:16:35:09,"It's different there because I have a connection with nature,","yo tocarlo en mi comunidad
y allá es diferente porque tengo conexión con la naturaleza,",,,joaquin
00:16:35:14,00:16:38:14,"with the birds and animals,",con las aves y los animales,,,joaquin
00:16:38:14,00:16:40:12,and the plants are what help me,y las plantas son las que me ayudan,,,joaquin
00:16:40:12,00:16:43:12,to maintain that energy,a mantener esa energía,,,joaquin
00:16:43:16,00:16:45:15,"and the body,","y el cuerpo,",,,joaquin
00:16:45:15,00:16:48:08,"because with my body, I think,","porque con el cuerpo yo pienso,",,,joaquin
00:16:48:08,00:16:51:08,because we are the fourth generation.,"porque somos en la cuarta generación,",,,joaquin
00:16:52:06,00:16:55:13,we do the sound interpretation,hacemos la interpretación sonora,,,joaquin
00:16:56:18,00:16:59:02,and not so much with our fingers,y no tanto con los dedos,,,joaquin
00:16:59:02,00:17:02:15,"but with what I think and what I see,
because one learns through observation.","sino lo que yo pienso y lo que yo veo,
porque uno aprende a través de la observación.",,,joaquin
00:17:03:11,00:17:05:22,"Yes, what I hear, I put my ear to it","Si, lo que yo escucho le pongo el oído",,,joaquin
00:17:05:22,00:17:08:22,"I hear the birds very well, I hear","escucho muy bien los pájaros, escucho las",,,joaquin
00:17:09:11,00:17:12:01,"the waves of the sea, I hear the","las olas del mar, escucho el",,,joaquin
00:17:13:01,00:17:14:21,"fluttering of the birds,","aleteo de las aves,",,,joaquin
00:17:14:21,00:17:18:21,I also hear the plants as they move. All of that,escucho también las plantas como se mueven. Todo eso,,,joaquin
00:17:19:08,00:17:22:08,"is what teaches us how to make music together,","ellos son lo que nos enseñan juntos a hacer la música,",,,joaquin
00:17:22:19,00:17:25:18,with that we make our music and also,con eso hacemos nosotros la música y también,,,joaquin
00:17:26:23,00:17:28:18,the animals like the birds.,los animales como las aves.,,,joaquin
00:17:28:18,00:17:31:18,That's why I played a little bit of the fluttering of the birds.,Por eso les toque un toque del aleteo de las aves.,,,joaquin
00:17:32:12,00:17:35:12,"It's all through nature,","Todo es a través de la naturaleza,",,,joaquin
00:17:35:23,00:17:38:23,that's why music is very important to us,por eso que la música para nosotros es muy importante,,,joaquin
00:17:40:01,00:17:44:04,"and within our community,
because it helps us create harmony","y dentro de nuestra comunidad,
porque nos ayuda a hacer la armonía",,,joaquin
00:17:44:23,00:17:49:11,"and spiritual connotation,
because there is spiritual music like the tambora,","y la connotación espiritual,
porque hay música espiritual como la tambora,",,,joaquin
00:17:49:11,00:17:53:02,there is healing music that helps heal the sick,hay una música de sanación que ayudan a sanar a enfermos,,,joaquin
00:17:53:20,00:17:56:17,and helps ward off negative energies.,y ayuda a alejar las malas energías.,,,joaquin
00:17:56:17,00:17:59:17,During the time of COVID,En el tiempo del COVID,,,joaquin
00:18:00:00,00:18:03:21,"there was a dream from women, spiritual authorities
of the Wayuu people","hubo sueño de mujeres, autoridades espirituales
del pueblo wayuu",,,joaquin
00:18:04:10,00:18:07:15,because there is a spiritual authority of women.,porque hay una autoridad espiritual de mujeres.,,,joaquin
00:18:08:15,00:18:11:15,"There was a dream she had where a yonna dance had to be performed,
which is a dance,","Hubo un sueño que ella tuvo donde se debía hacer un baile de yonna,
que es la danza,",,,joaquin
00:18:11:22,00:18:16:08,"that's why I said it was better to explain
there how it was and that the tambora had to be played, which is the kasha.","por eso decía que era mejor explicar
allá como era y que había que tocar la tambora que es la kasha",,,joaquin
00:18:16:22,00:18:19:08,in order for that COVID energy to go away,para que esa energía del COVID se alejara,,,joaquin
00:18:19:08,00:18:22:22,and he said we should place a plant called malu'a,y dijo que nos colocáramos una planta que se llama malu´a,,,joaquin
00:18:23:20,00:18:26:20,which has good energy and,que tiene una buena energía y,,,joaquin
00:18:27:06,00:18:29:02,"that way, the energy of COVID",así la energía del COVID no,,,joaquin
00:18:29:02,00:18:32:14,"wouldn't reach our territory
and indeed it didn't affect us much, only impacted","llegara a nuestro territorio
y en verdad no llegó tanto, sino afectó",,,joaquin
00:18:32:14,00:18:36:13,"the city and urban areas, and that helped us a lot","en la ciudad y en el casco urbano, y eso nos ayudó bastante",,,joaquin
00:18:36:13,00:18:38:15,to preserve through music.,a nosotros conservar a través de la música.,,,joaquin
00:18:38:15,00:18:42:04,"It helped us defend ourselves from illnesses, bad energies","Ayudo a defendernos de enfermedades, de las malas energías",,,joaquin
00:18:42:22,00:18:45:22,and to preserve what one desires and feels.,y a conservar lo que uno quiere y lo que tú sientes.,,,joaquin
00:18:47:04,00:18:50:04,"Yes, it has power","si, si tiene poder",,,joaquin
00:18:50:05,00:18:52:13,"I have taken it to the Philharmonic Orchestra of Bogota,","yo lo he llevado a la Filarmónica de Bogotá,",,,joaquin
00:18:53:15,00:18:55:01,"yes, there we are preparing for a performance,","si ahí estamos haciendo una función para ir,",,,joaquin
00:18:55:01,00:18:58:14,"we are testing with other instruments,
like the violin,","estamos haciendo prueba con otros instrumentos,
como el violín,",,,joaquin
00:18:58:22,00:19:01:22,"like those big drums, we are conducting all the tests","como el bombo de esos grandes, estamos haciendo todas las pruebas",,,joaquin
00:19:02:04,00:19:05:04,to present it in a sonorous way,para llevarlo a un sonoro,,,joaquin
00:19:05:09,00:19:07:04,that can be showcased to the world.,que se pueda mostrar al mundo.,,,joaquin
00:19:07:04,00:19:11:02,"In the Wayuu village,
we also have an instrument.","Que en el pueblo
wayúu también tenemos un instrumento.",,,joaquin
00:19:11:19,00:19:12:18,"Even though it's small,",A pesar de que es pequeño.,,,joaquin
00:19:12:18,00:19:16:12,"this instrument, called sonoros, holds a special
meaning for us,","Y esto que es así, sonoros, significa algo",,,joaquin
00:19:16:23,00:19:20:22,"it's very, very spiritual for us,
very important for the Wayuu people","muy, muy espiritual para nosotros,
muy importante para el pueblo wayuu",,,joaquin
00:19:21:12,00:19:24:22,"and that's why we preserve it through the school
we have here,","y por eso lo conservamos a través de la escuela
que tenemos acá,",,,joaquin
00:19:26:04,00:19:29:04,teaching the boys and girls,enseñando a los niños y las niñas,,,joaquin
00:19:29:22,00:19:33:12,"about Wayuu music, why we do it and how we do it,",que es la música wayuu y por qué lo hacemos y cómo lo hacemos,,,joaquin
00:19:34:01,00:19:37:01,and why it's important to maintain Wayuu music.,y por qué es importante mantener la música wayuu.,,,joaquin
00:19:38:01,00:19:40:18,And can you tell me a bit about that?,¿Y eso me puedes comentar un poco,,,joaquin
00:19:40:18,00:19:44:14,More about the school and what we are going to do tomorrow?,más de la escuela y mañana que vamos a hacer?,,,joaquin
00:19:44:14,00:19:49:03,"Well, you see the image there,
that's Maestro Jorge Enrique,","bueno, ustedes ven la imagen que está ahí
ese es el maestro Jorge Enrique,",,,joaquin
00:19:49:16,00:19:53:10,"a Wayuu music teacher who taught me, he passed away.","un maestro músico wayuu quien me enseñó, él falleció.",,,joaquin
00:19:54:00,00:19:57:17,"He's resting in Jepira because when we die, we don't","está descansando en Jepira, porque cuando morimos nosotros no",,,joaquin
00:19:57:17,00:20:02:00,"go to heaven
nor to the right hand of God, we embark on a long journey","vamos ni al cielo
ni a la diestra de Dios, nosotros emprendemos un largo camino",,,joaquin
00:20:03:02,00:20:04:05,"to the paradise of the dead, which",al paraíso de los muertos que,,,joaquin
00:20:04:05,00:20:07:07,"is where you go to the Cabo de la Vela, and our soul rests there","es donde ustedes van al cabo de la vela, ahí descansa",,,joaquin
00:20:07:07,00:20:10:07,We embark on a long journey,"nuestra alma, emprendemos un largo camino",,,joaquin
00:20:10:21,00:20:14:06,and through everything we feel and do.,y a través de todo lo que uno siente y lo que hacemos.,,,joaquin
00:20:14:07,00:20:17:16,The elders say,dicen los viejos,,,joaquin
00:20:17:16,00:20:20:15,"that we become water,","que nosotros nos convertimos en agua,",,,joaquin
00:20:20:20,00:20:24:20,"we fall into the sea there in Cabo or Jepira, and then",caemos en el mar de allá del cabo o Jepira y después,,,joaquin
00:20:24:20,00:20:28:08,"it evaporates, rises to the sky, and falls back to the earth","se evapora, sube al cielo, y vuelve a caer en la tierra",,,joaquin
00:20:28:14,00:20:31:10,to fertilize the land and,a fertilizar la tierra y,,,joaquin
00:20:31:10,00:20:35:13,"We return to another life,
the plants are the same.","Ya nosotros volvemos a otra vida,
las plantas también son iguales.",,,joaquin
00:20:36:05,00:20:39:10,"In the Wayuu village, we don't pollute the plants,","Las plantas en el pueblo wayúu nosotros no la contaminamos,",,,joaquin
00:20:40:04,00:20:43:04,"we don't harm nature,","nosotros no dañamos la naturaleza,",,,joaquin
00:20:43:14,00:20:47:11,"but there have been many people
who have come to pollute our territory","sino que ha habido muchas personas
que han venido a contaminar nuestro territorio",,,joaquin
00:20:48:00,00:20:51:22,"and some Wayuu people have also learned to do that, and that has also lost","y nosotros mismos, algunos wayuu también
han aprendido a hacer eso y eso ha perdido también",,,joaquin
00:20:51:22,00:20:56:07,"the way of preserving, taking care of the instruments because there are plants that are no longer there","la forma de mantener, de cuidar los instrumentos porque hay plantas que ya no están",,,joaquin
00:20:57:00,00:21:01:07,"in some parts, so we have to look for them
in other territories","en algunas partes, como no hay toca buscarlo
en otros territorios",,,joaquin
00:21:02:01,00:21:06:08,"because in our culture, there is a space that is only
reserved for the plants, and that cannot be disturbed.","porque en la cultura hay un espacio que solamente
son para las plantas y eso no se puede tocar.",,,joaquin
00:21:06:18,00:21:09:08,"It's as if it were our heart, it's the Wayuu,","Es como si fuera nuestro corazón, es el wayuu,",,,joaquin
00:21:09:08,00:21:12:20,"that's where we plant,
we maintain all the crops so we can eat","ahí es donde nosotros sembramos,
mantenemos toda la siembra para poder comer",,,joaquin
00:21:13:12,00:21:16:19,"because everywhere else
we can't plant, only in that specific area,","porque en todas partes
no se puede sembrar sino en esa parte que está ahí,",,,joaquin
00:21:16:19,00:21:20:02,"which the Wayuu identifies through the heart,
and there are the plants","que el wayuu identifica a través del corazón
y ahí están las plantas",,,joaquin
00:21:20:02,00:21:23:17,"and the musical instruments where we can make
each instrument to play","y los instrumentos musicales donde podemos hacer
cada instrumento para hacer",,,joaquin
00:21:25:00,00:21:28:06,"the sawawa, the maasi, and the ontoroyoi.","el sawawa, el maasi y el ontoroyoi.",,,joaquin
00:21:28:23,00:21:30:13,Through that.,A través de eso.,,,joaquin
00:21:30:13,00:21:32:22,Do you choose a plant yourself?,¿Usted mismo escoge una planta?,,,joaquin
00:21:32:22,00:21:36:05,"Yes, we make it ourselves,
I personally make it, I search for the plant,","si nosotros mismos lo fabricamos
yo mismo lo fabrico busco la planta,",,,joaquin
00:21:36:16,00:21:38:11,"they have their time, the moment when I can cut them,","tienen su tiempo, el momento en que lo puedo cortar,",,,joaquin
00:21:38:11,00:21:40:15,"I can't cut them anytime,","no todo el tiempo lo puedo cortar,",,,joaquin
00:21:40:15,00:21:43:03,they have their moon time,tiene su tiempo de luna,,,joaquin
00:21:43:03,00:21:46:09,and I can't cut them. We,"y no lo puedo cortar, nosotros",,,joaquin
00:21:46:10,00:21:49:16,ask permission from Mother Earth through rituals,le pedimos permiso a la madre Tierra a través de rituales,,,joaquin
00:21:50:09,00:21:53:23,to be able to cut the plants. I can't just,para poder cortar las plantas. No se puede,,,joaquin
00:21:53:23,00:21:58:05,"cut them at any time, no, they have their time.","de pronto cortar en cualquier momento, no, tiene su tiempo.",,,joaquin
00:22:01:01,00:22:04:01,And is there,Y¿ hay,,,joaquin
00:22:04:07,00:22:07:07,a connection between dance and music?,conexión entre el baile y la música?,,,joaquin
00:22:07:22,00:22:11:01,"I mean, I've seen that the drums don't.","O sea, pues he visto que los tambores no.",,,joaquin
00:22:11:20,00:22:12:15,"Yes, the dance of the yonna","Si, el baile de la yonna",,,joaquin
00:22:12:15,00:22:15:23,"is done with the Kasha, which for us is a drum",Se hace con la Kasha que para nosotros es una tambora,,,joaquin
00:22:17:05,00:22:20:00,and during the dance,y en el baile,,,joaquin
00:22:20:00,00:22:23:05,There's a ritual we perform before the dance,Hay un ritual que hacemos antes del baile,,,joaquin
00:22:24:09,00:22:27:09,"in a sacred space called piyoi, which is a circle.",en un espacio sagrado que se llama piyoi que es un círculo,,,joaquin
00:22:27:13,00:22:30:08,"A circle where the girls dance barefoot,",Un círculo en donde las niñas bailan descalzas,,,joaquin
00:22:30:08,00:22:33:02,"sometimes, these days, as the sun has been very hot,","a veces, por estos días como el sol ha estado mucho caliente",,,joaquin
00:22:33:02,00:22:38:08,"they've had to dance in a space wearing sandals,
but it's always barefoot.","les ha tocado en un espacio que les toca bailar
con unas sandalias puestas, pero siempre es descalza.",,,joaquin
00:22:39:09,00:22:43:13,"They wear their red patterned shawl, symbolizing
what red represents,","Van con su manta estampada roja, simbolizando
lo que es el rojo",,,joaquin
00:22:43:18,00:22:47:11,"our blood, the land,
especially what relates to spirituality.","La sangre de nosotros,la tierra,
especialmente lo que es la espiritualidad",,,joaquin
00:22:48:23,00:22:50:11,"And there are different dances,","y hay bailes diferente,",,,joaquin
00:22:50:11,00:22:55:03,"what do they show there? The steps, like those of the alcaraván,
they do the step of the tortolita,","¿que muestran ahí? los pasos como el del alcaraván,
hacen el paso de la tortolita,",,,joaquin
00:22:55:03,00:22:59:12,"the dove, the vulture,
everything that exists in nature,","la paloma, el gallinazo,
todo lo que hay en la naturaleza,",,,joaquin
00:23:00:02,00:23:03:02,"showing all the richness we see in our territory,","mostrando toda la riqueza que vemos en nuestro territorio,",,,joaquin
00:23:03:09,00:23:06:03,that's what they portray through the dance. The Yonna dance,eso es lo que muestran a través del baile. El baile,,,joaquin
00:23:06:03,00:23:10:09,"is a challenge between the man and the woman, in the strength they measure.","de la Yonna es un reto
entre el hombre y la mujer, en la fuerza que miden.",,,joaquin
00:23:10:15,00:23:14:10,"That's why the man goes backward
and the woman goes forward always.","es por eso que el hombre va hacia atrás
y la mujer hacia adelante siempre.",,,joaquin
00:23:15:00,00:23:17:23,"And there, the woman's skill is more evident than the man's.",Y ahí se ve la destreza de la mujer no tanto del hombre.,,,joaquin
00:23:18:08,00:23:19:16,That's why it's important for the woman in the,"Por eso, que es importante que la mujer en la",,,joaquin
00:23:20:18,00:23:23:18,"dance to wear her veil (kiara) beautifully,",danza tiene que ir con su velo (kiara) bien linda,,,joaquin
00:23:24:01,00:23:27:01,her face adorned with palisha (red powder),Su rostro maquillado con palisha (vija roja),,,joaquin
00:23:27:02,00:23:29:21,and her hair elegantly styled.,y su cabellera bien elegante.,,,joaquin
00:23:29:21,00:23:32:21,That's what adds beauty to the yonna dance.,Eso es lo que le da belleza a la yonna.,,,joaquin
00:23:39:12,00:23:42:12,"Yes, that's very good","Si, eso es muy bueno",,,joaquin
00:23:43:19,00:23:47:19,It could also be possible to play a little more.,también podría ser posible de tocar un poco más,,,joaquin
00:23:48:22,00:23:51:07,"Well, yes,","Bueno, sí,",,,joaquin
00:23:51:07,00:23:53:14,"Well, let's play a bit here","bueno, vamos a tocar un toque aquí",,,joaquin
00:23:53:14,00:23:55:21,"On the drum too,","En el tambor también,",,,joaquin
00:23:55:21,00:23:59:04,but I can stand up because I have to stand up,pero me puedo parar porque tengo que pararme,,,joaquin
00:24:03:06,00:24:05:20,"Alright, I'll put",Listo voy a meter,,,joaquin
00:24:05:20,00:24:08:20,this inside the pocket if you want.,Esto por dentro en el bolsillo si quieres.,,,joaquin
00:24:27:03,00:24:28:21,Right there.,Ahí mismo.,,,joaquin
00:24:28:21,00:24:31:21,"Yes. No, no!","Si. ¡No, no!",,,joaquin
00:24:32:14,00:24:33:17,"Well, the rhythm that","Bueno, el toque que",,,joaquin
00:24:33:17,00:24:36:06,I'm going to play is a rhythm,voy a hacer un toque,,,joaquin
00:24:36:06,00:24:38:12,of yonna.,de yonna.,,,joaquin
00:24:38:12,00:24:41:12,It's the traditional dance,Lo que es el baile tradicional,,,joaquin
00:25:51:16,00:25:53:08,of the Yonna.,de la Yonna.,,,joaquin
00:25:53:08,00:25:53:14,I'm going to play,Voy a hacer,,,joaquin
00:25:53:14,00:25:56:14,a rhythm of the horse race.,Un toque de la carrera de caballo.,,,joaquin
00:26:28:12,00:26:30:04,"Well, those are the rhythms","Bueno, esos son los toques",,,joaquin
00:26:30:04,00:26:34:04,"that we play with the kasha
and well, with the Yonna dance, we play more.","que hacemos nosotros con la kasha
y bueno, con el baile de la Yonna, se hacen más",,,joaquin
00:26:44:02,00:26:44:15,Well.,bueno.,,,joaquin
00:26:44:15,00:26:47:11,What else could it be?,¿qué otra cosita sería?,,,joaquin
00:26:47:11,00:26:52:03,We'd be happy to listen.,Nosotros con el gusto de escuchar,,,joaquin
00:26:52:19,00:26:55:11,"You can play the song if you want,",Nos puede tocar la canción si quieres,,,joaquin
00:26:55:11,00:26:57:17,"the one you said you were going to play, another one.","la que dijiste que ibas a tocar, otro.",,,joaquin
00:26:57:17,00:27:00:15,"No, no, if you want, I can play another instrument.","No, no si quieren toco otro instrumento",,,joaquin
00:27:00:15,00:27:03:15,"Let's continue, that was the sound of the turompa, and","Seguimos, ese fue el de la turompa y",,,joaquin
00:27:03:23,00:27:05:08,"Well,","Bueno,",,,joaquin
00:27:05:08,00:27:08:08,I'm going to play the turompa with a sound,Voy a tocar la turompa con un sonido,,,joaquin
00:27:08:12,00:27:11:12,called the jumping dog,que se llama el perro saltarín,,,joaquin
00:27:11:19,00:27:14:19,or the jayariyu dog,o el perro jayariyu,,,joaquin
00:27:14:22,00:27:17:17,"it's called the jayariyu dog, meaning from my clan","se llama el perro jayariyu, o sea de mi clan",,,joaquin
00:27:17:17,00:27:20:17,We identify ourselves with eirüku.,nosotros nos identificamos por eirüku.,,,joaquin
00:27:21:19,00:27:25:17,"Well, you Arijunas call it a clan,
but it's not a clan, it's the eiruku","Bueno, ustedes los arijunas dicen el clan,
pero no es el clan sino el eiruku",,,joaquin
00:27:25:21,00:27:28:21,which is my,que es mi,,,joaquin
00:27:29:12,00:27:34:01,"mother, who are part of the interclanial,
they are a family to us","mama, que son parte del interclanil
que son una familia de nosotros",,,joaquin
00:27:34:01,00:27:38:01,"we don't have any interclanial part,",nosotros no tenemos ninguna parte de interclanil,,,joaquin
00:27:38:02,00:27:41:02,"at least my children are not my children,","por lo menos los hijos míos no son hijos míos,",,,joaquin
00:27:41:03,00:27:43:13,"my children are the children of my sisters,",los hijos míos son los hijos de mis hermanas,,,joaquin
00:27:43:13,00:27:46:09,and the children of their daughters are my children,y los hijos de sus hijas son Mis hijos,,,joaquin
00:27:47:08,00:27:50:18,"because they belong to my clan, my eirüku","porque son los que tiene mi clan, mi eirüku",,,joaquin
00:27:51:16,00:27:54:20,and we play a tune from the eirüku like this.,y nosotros hacemos un toque del eirüku que es así.,,,joaquin
00:27:59:02,00:28:02:02,"Oh, oh, oh","Oh, oh, oh",,,joaquin
00:28:02:16,00:28:06:13,"Oh, oh, oh","Oh, oh, oh",,,joaquin
00:28:07:20,00:28:10:17,un muy,un muy,,,joaquin
00:28:10:17,00:28:13:17,"Oh, oh, oh","Oh, oh, oh",,,joaquin
00:28:18:09,00:28:33:14,"Oh, oh, oh","Oh, oh, oh",,,joaquin
00:28:41:21,00:28:42:13,"Well, that's a rhythm",Bueno ese es un toque,,,joaquin
00:28:42:13,00:28:45:22,"that I have always played,
and with music, melodies as well,","que siempre he hecho,
pero con música, melodías, también",,,joaquin
00:28:45:22,00:28:49:14,I play it with fusion music with other non-Wayuu instruments.,"lo hago con música de fusión con otros instrumentos
que no es wayuu.",,,joaquin
00:28:50:18,00:28:52:21,"I'm going to play a rhythm,","Les voy hacer un toque,",,,joaquin
00:28:52:21,00:28:55:21,"about what one feels, what one thinks,","de lo que uno siente, lo que uno piensa,",,,joaquin
00:28:56:12,00:28:59:08,what,lo que,,,joaquin
00:28:59:08,00:29:01:23,"is called, it's called the sounds of the earth.","se llama, se llama los sonidos de la tierra.",,,joaquin
00:29:01:23,00:29:06:01,"Yes, when you feel the earth, you feel the wind, a noise,","Si con la tierra siente, uno siente un viento, un ruido",,,joaquin
00:29:06:20,00:29:09:20,and it's in this way like this.,y es de esta manera así.,,,joaquin
00:30:06:19,00:30:09:19,How do you learn your songs?,¿Usted cómo se aprende sus canciones?,,,joaquin
00:30:09:21,00:30:14:06,"Do you create some yourself,
but do others pass down through generations?","usted mismo se crea unos
pero, ¿otros se pasa por generaciones?",,,joaquin
00:30:14:13,00:30:18:17,"No, no, no, the music comes from oneself,
sometimes we imitate others","No, no, no, uno mismo hace la música es de uno mismo,
a veces uno imita los de otros",,,joaquin
00:30:18:17,00:30:23:16,"another rhythm from a fellow musician,
but most of it comes from our own inspiration","otro toque de otro compañero,
pero la mayoría es de la inspiración de nosotros mismos",,,joaquin
00:30:24:07,00:30:27:18,"in the moment one thinks and feels
and what one sees","en el momento que uno piensa y lo que uno siente
y lo que tú ves",,,joaquin
00:30:27:18,00:30:32:08,"as I just mentioned, in nature,
these are the things that teach us","como te acabe de decir, en la naturaleza,
estos son los que nos enseñan a nosotros",,,joaquin
00:30:32:08,00:30:35:23,"The teachers are the plants, animals, and birds","Los maestros las plantas, animales, las aves",,,joaquin
00:30:35:23,00:30:37:07,The wind makes the music.,El viento hace la música.,,,joaquin
00:30:38:17,00:30:41:21,"Well,
I think we are going to play the casimba rhythm here.","Bueno
aquí creo que vamos a hacer aquí el de la casimba.",,,joaquin
00:30:41:21,00:30:48:16,"When you draw water from the well,
it produces sounds that are sounds of lament.","Cuando se agarra el agua del pozo
le sale unos sonidos que son unos sonidos de lamento.",,,joaquin
00:30:48:17,00:30:51:17,And it goes like this.,y es así.,,,joaquin
00:31:09:10,00:31:13:18,"Oh oh, oh","Oh oh, oh",,,joaquin
00:31:22:11,00:31:25:11,oh. Oh,oh. Oh.,,,joaquin
00:31:26:02,00:31:27:11,Those are the sounds.,Esos son los sonidos.,,,joaquin
00:31:27:11,00:31:29:23,What is that thing down there?,¿Que tiene eso que es la cosa de ahí abajo?,,,joaquin
00:31:29:23,00:31:32:07,"This is a calabash, called ""aliita""","Esto es calabazo, se llama aliita",,,joaquin
00:31:32:07,00:31:35:07,"in Wayunaiki, it's a gourd that we have
This is ""mokochira"" (plant).","en wayunaiki, que tenemos nosotros de calabaza
Este es mokochira (planta).",,,joaquin
00:31:36:06,00:31:38:09,"Yes, we always put this on it, sometimes","Si, nosotros siempre le colocamos esto como a veces",,,joaquin
00:31:38:09,00:31:41:09,as an ornament to hold it.,de adorno  para que se sostenga.,,,joaquin
00:31:41:09,00:31:43:01,And it can be disassembled like this,Y eso se desarma así,,,joaquin
00:31:43:01,00:31:46:01,so we can store it,para poder guardarlo,,,joaquin
00:31:47:03,00:31:50:16,It can be taken apart and assembled like clarinets.,se desarma y se arma como en los clarinetes.,,,joaquin
00:31:50:16,00:31:53:13,Right?,¿Cierto?,,,joaquin
00:31:53:13,00:31:57:04,They call them the same way.,Los llaman de una manera igual.,,,joaquin
00:31:57:14,00:31:58:08,And that's it.,Y es eso.,,,joaquin
00:31:58:08,00:31:59:23,In which,¿En cuales,,,joaquin
00:31:59:23,00:32:00:19,environments?,ambientes?,,,joaquin
00:32:00:19,00:32:02:19,"Usually, the music is played",Normalmente se toca la música,,,joaquin
00:32:02:19,00:32:04:08,"I mean, during the day.","O sea, en el día.",,,joaquin
00:32:04:08,00:32:07:02,"Well, I was saying some are for the night.","Bueno, estaba diciendo unos son para la noche",,,joaquin
00:32:07:02,00:32:09:02,"Yes, some of them have specific rituals.","Si, estos tienen unos rituales.",,,joaquin
00:32:09:02,00:32:11:21,"This instrument is only for daytime,","Este instrumento solamente es de día,",,,joaquin
00:32:12:22,00:32:13:10,it cannot be played,no se pueden,,,joaquin
00:32:13:10,00:32:16:13,"at night because, according to the elders,
if we do so at night, it calls","tocar de noche, porque si nosotros lo hacemos
de noche llama",,,joaquin
00:32:16:13,00:32:20:18,"bad energies, because at that time they are resting,","Las mala energías dicen los viejos,
porque en esos momentos ya ellos están descansando,",,,joaquin
00:32:21:16,00:32:24:16,"they rest to think,","ya descansan para pensar,",,,joaquin
00:32:24:21,00:32:28:08,"to prepare for the next day and speak, speaking well,","para mantener otro día y hablar, hablando bien",,,joaquin
00:32:30:04,00:32:31:21,"the horn normally, yes.","la trompa  si no, normal.",,,joaquin
00:32:31:21,00:32:34:21,"The ""kasha"" can also be played at any time,",la kasha también se puede interpretar en cualquier momento,,,joaquin
00:32:35:13,00:32:37:20,"because ""kasha"" is sometimes used for food gatherings.",porque la kasha es en ocasiones de comida,,,joaquin
00:32:37:20,00:32:39:05,"They say the ""tambora"" too.",Dicen que la tambora también,,,joaquin
00:32:39:05,00:32:44:21,"We copied the drums that the Spaniards brought
to our territory with snare drums.","Nosotros nos copiamos de los tambores que traían los españoles
a nuestro territorio con redoblantes.",,,joaquin
00:32:44:21,00:32:48:07,"We observed them and, because of the need the Wayuu people had","Lo miramos y por la necesidad que tuvo el pueblo
wayuu de hacer algo",,,joaquin
00:32:49:09,00:32:52:09,"to create something harmonious to maintain the sound,
to keep the dance.","armónico para mantener el sonido,
mantener el baile.",,,joaquin
00:32:52:23,00:32:55:16,"And that's how the ""kasha"" was created, but using our own materials,","Y así es la kasha, pero con materiales de nosotros",,,joaquin
00:32:55:16,00:33:00:02,"like the plant: this is a plant, and these are animal skins.","porque tienen la planta, mira esta es planta
y estos son cuero de animales.",,,joaquin
00:33:00:15,00:33:03:20,"Here, we have the generational aspect that is part of
our cosmovision.","Aquí tienen lo de la generación que está dentro de
nuestra cosmovisión",,,joaquin
00:33:04:12,00:33:07:14,of the generational aspect while playing exactly.,de la generación y que está tocando exacto.,,,joaquin
00:33:07:23,00:33:11:00,"And this, well, it's a material that has no life,","Y esto sí, es un material que no tiene vida,",,,joaquin
00:33:11:21,00:33:15:20,"it's metallic, brought by the colonizers,","es metálico,fue traído por los colonizadores",,,joaquin
00:33:16:10,00:33:18:23,and then we make music with it.,"y luego nosotros lo fabricamos
y hacemos la música con ello.",,,joaquin
00:33:20:02,00:33:22:07,And what about the red thing?,Ya y ¿ la cosa roja?,,,joaquin
00:33:22:07,00:33:26:21,"We use this as an ornament to maintain the
energy and harmony.","Esto si lo hacemos como adorno para mantener la
energía y la armonía.",,,joaquin
00:33:27:07,00:33:30:01,to identify ourselves because this one is mine.,para identificarnos porque ya este es mío.,,,joaquin
00:33:30:01,00:33:33:02,"I identify myself with this color
and the colors and the tassel,","Ya me identifico con este color
y los colores y la borla",,,joaquin
00:33:33:17,00:33:36:17,so we use it as an ornament to keep it that way.,"si la hacemos como un adorno para mantenerlo
así.",,,joaquin
00:33:37:22,00:33:41:01,And what's that thing there?,Y otra cosa ¿qué es esa cosa de ahí?,,,joaquin
00:33:41:10,00:33:44:15,"This is a ""Koushut,"" that's what it's called,","Este es un Koushut, Koushut se llama así",,,joaquin
00:33:45:02,00:33:49:16,"but today we make it as the maestro Enrique has it,
with a feather, it's called ""karatsü,""","pero hoy lo hacemos, así como tiene el maestro
Enrique, como está la imagen esa que tiene la pluma,",,,joaquin
00:33:49:16,00:33:55:05,"and it's used for dancing the ""yonna,"" as part of the presentation,
but it's used more to identify us","se llama karatsü y se utiliza para bailar la yonna
como parte de la presentación, pero, lo usan más para identificarnos",,,joaquin
00:33:55:16,00:33:58:23,"if one is a good musician,
a good craftsman.","si es un buen músico,
un buen  artesano.",,,joaquin
00:33:59:11,00:34:01:23,"Yes, in the past, it was used to identify during wars,","Si, anteriormente se identificaba en las guerras,",,,joaquin
00:34:01:23,00:34:06:01,"when there were interclan or Spanish wars,
they would wear it.","cuando había guerras interclaniles
o con españoles se lo colocaban.",,,joaquin
