Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:18:33:02,00:18:37:03,"First start analyzing from the spirit,","primero empieza a analizar desde el espíritu,",,,
00:18:37:05,00:18:40:05,"not first speaking,","no primero hablando,",,,
00:18:40:10,00:18:44:06,"but it represents I'm going to do it like this,","sino que representa lo voy a hacer así,",,,
00:18:44:08,00:18:47:16,You just know how the rest are going to do it,no más lo sabes tú como lo vas a hacer el resto,,,
00:18:47:18,00:18:53:01,"He doesn't know, you already manage to perfect","no lo sabe, ya logras perfeccionar",,,
00:18:53:03,00:18:55:06,"that spiritual construction,","esa construcción espiritual,",,,
00:18:55:06,00:18:59:03,So that's where you say I know how I'm going to do it.,entonces ahí es donde dices ya se cómo voy a hacer,,,
00:18:59:04,00:19:01:08,and it turns out perfect.,y le sale perfecto.,,,
00:19:01:10,00:19:02:16,Then you have,Entonces tiene,,,
00:19:02:16,00:19:06:17,"origin, that is why it is said that everything was created on the moon,","origen, es por eso se dice que todo se creó en la luna,",,,
00:19:06:18,00:19:10:05,everything is built on the moon.,todo se construye en la luna.,,,
00:19:10:07,00:19:14:09,In Spanish it would be first in spirit,En español seria primero en espíritu,,,
00:19:14:11,00:19:16:16,"so that things turn out well,","para que le salgan las cosas bien,",,,
00:19:16:16,00:19:20:09,build it first very well from luna,constrúyalo primero muy bien desde luna,,,
00:19:20:10,00:19:22:17,and if they don't build it very well from the moon,y si no lo construyen muy bien desde la luna,,,
00:19:22:17,00:19:27:19,"all things fail, problems.","todas las cosas fracasan, problemas.",,,
00:19:27:21,00:19:29:17,"and likewise, because these beings","y así mismo, pues estos seres",,,
00:19:29:17,00:19:32:23,They materialized,Se materializaron,,,
00:19:33:01,00:19:35:09,and at dawn,y al amanecer,,,
00:19:35:09,00:19:38:06,it already materializes,ya se materializa,,,
00:19:38:06,00:19:40:20,and arises,y surge,,,
00:19:40:20,00:19:45:16,first beings that are already,primeros seres que son ya,,,
00:19:45:18,00:19:48:23,xxxx but now humans,xxxx pero ya humanos,,,
00:19:49:01,00:19:52:01,of being gods,de ser dioses,,,
00:19:52:01,00:19:53:18,to order again,a ordenar otra vez,,,
00:19:53:18,00:19:58:01,"in the material,","en lo material,",,,
00:19:58:03,00:20:00:01,organize the forest,ordenar el bosque,,,
00:20:00:01,00:20:03:20,"like the father of the forest xxxx,","como el padre del bosque xxxx,",,,
00:20:03:22,00:20:04:23,build,construir,,,
00:20:04:23,00:20:07:10,What is the care of the forest like?,cómo es el cuidado del bosque.,,,
00:20:07:10,00:20:07:17,That's why,Por eso,,,
00:20:07:17,00:20:09:01,when we talk about care,cuando nosotros hablamos de cuidado,,,
00:20:09:01,00:20:12:01,"of the forest we base ourselves on that principle,","del bosque nos basamos en ese principio,",,,
00:20:12:01,00:20:18:11,because in that code it explains everything,porque en ese código explica todo,,,
00:20:18:13,00:20:19:22,and so,y así,,,
00:20:19:22,00:20:22:11,"the first men lived,","vivieron los primeros hombres,",,,
00:20:22:11,00:20:27:13,"I say beings that lived, they were the children of the mother","digo seres que vivieron, fueron ellos los hijos de la madre",,,
00:20:27:15,00:20:32:12,and they built mountains xxxx.,y construyeron montañas xxxx.,,,
00:20:32:14,00:20:33:08,and,y,,,
00:20:33:08,00:20:38:15,by completing the mission now for us,al completar la misión ya para nosotros,,,
00:20:38:16,00:20:42:01,"humans, no longer gods, but","humanos, ya no dioses, sino",,,
00:20:42:03,00:20:46:21,"For us, they already left for xxxx.","para nosotros, ellos ya se fueron para xxxx.",,,
00:20:46:22,00:20:47:10,Is for this that I know,Por eso se,,,
00:20:47:10,00:20:52:04,He says that in xxxx they are present,dice que en xxxx ellos están presentes,,,
00:20:52:06,00:20:57:13,and they demonstrate before the mamos,y se manifiestan ante los mamos,,,
00:20:57:15,00:20:59:12,"for the little brother,","para el hermano menor,",,,
00:20:59:12,00:21:03:05,"for the xxxx, for the xxxx for the xxxx for","para el xxxx, para el xxxx  para el xxxx para",,,
00:21:03:07,00:21:05:21,"the xxxx, for any race","el xxxx, para cualquier raza",,,
00:21:05:21,00:21:12:23,This is the placenta of humanity in xxxx.,esta la placenta de la humanidad en xxxx.,,,
00:21:13:01,00:21:14:08,So,Entonces,,,
00:21:14:08,00:21:16:20,That's what creation is.,eso es lo que es la creación.,,,
00:21:16:20,00:21:20:02,Therefore since the creation,Por eso pues desde la creación,,,
00:21:20:04,00:21:23:14,parents taught us,los padres nos enseñaron,,,
00:21:23:16,00:21:26:16,How to manage your own calendar,"cómo se maneja el calendario propio,",,,
00:21:26:22,00:21:30:08,"how forest management is taught,","cómo se enseña el manejo de bosque,",,,
00:21:30:10,00:21:33:17,"how the management of sacred sites is taught,","cómo se enseña el manejo de sitios sagrados,",,,
00:21:33:19,00:21:38:12,It was they who organized that wisdom.,fueron ellos que organizaron esa sabiduría.,,,
00:21:38:14,00:21:39:10,Every thing,Cada cosa,,,
00:21:39:10,00:21:43:08,who will receive poporo them,que va a recibir poporo ellos,,,
00:21:43:10,00:21:46:10,They organized it and we applied it.,lo organizaron y lo aplicamos.,,,
00:21:46:14,00:21:50:10,when it burns,Cuando se quema,,,
00:21:50:12,00:21:52:23,they taught us,ellos nos enseñaron,,,
00:21:52:23,00:21:55:23,and therefore based on that,y por eso basado a eso,,,
00:21:56:02,00:21:57:18,healing is done,se hace sanación,,,
00:21:57:18,00:22:03:13,"so that it does not affect life, so that Mma does not charge us.","para que no afecte a la vida, para que no nos cobre Mma.",,,
00:22:03:15,00:22:05:22,Support.,El apoyo.,,,
00:22:05:22,00:22:07:19,And likewise,Y así mismo,,,
00:22:07:19,00:22:13:01,"the wisdom of the sea, xxxx.","la sabiduría del mar, xxxx.",,,
00:22:13:03,00:22:15:03,So,Entonces,,,
00:22:15:03,00:22:17:04,that's why every thing,por eso cada cosa,,,
00:22:17:04,00:22:19:18,"and let's say mamos, every little thing","y digamos mamos, cada cosita",,,
00:22:19:18,00:22:24:13,"that you ask them, they know,","que usted le pregunta, ellos saben,",,,
00:22:24:15,00:22:26:00,there is nothing mom or say,no hay nada que mamo diga,,,
00:22:26:00,00:22:30:12,"I don't know what that's like, nothing,","yo no sé cómo es eso, nada,",,,
00:22:30:14,00:22:34:13,"It's like our Google,","es como nuestro Google,",,,
00:22:34:15,00:22:37:20,Spiritual Google.,Google espiritual.,,,
00:22:37:22,00:22:39:03,Mm,Mm,,,
00:22:39:03,00:22:43:20,Mamo is like me,Mamo es como el yo,,,
00:22:43:22,00:22:44:23,spiritual,espiritual,,,
00:22:44:23,00:22:47:11,and,y,,,
00:22:47:11,00:22:50:00,who was born of such a father,que nació de tal padre,,,
00:22:50:00,00:22:52:16,and what is the place like?,y como es el lugar,,,
00:22:52:16,00:22:55:16,"It's called that, place of","se llama así, lugar de",,,
00:22:55:18,00:22:59:13,"ways of speaking,","formas de hablar,",,,
00:22:59:15,00:23:04:04,which is located as,que se ubica como,,,
00:23:04:06,00:23:04:17,at the other side of,al otro lado de,,,
00:23:04:17,00:23:09:06,the saw.,la sierra.,,,
00:23:09:08,00:23:13:13,"Mamo, because he fucks and dresses in white","Mamo, porque el coge y se viste de blanco",,,
00:23:13:14,00:23:14:05,has his,tiene su,,,
00:23:14:05,00:23:18:03,"explanation, because he poporo, has his explanation,","explicación, porque él poporo, tiene su explicación,",,,
00:23:18:05,00:23:20:11,there is nothing that says,no hay nada que diga,,,
00:23:20:11,00:23:23:15,"Oh, I don't know what that will be like.",ay yo no sé cómo será eso.,,,
00:23:23:17,00:23:27:06,What is a butterfly? Ay! I do not know,¿Qué es una mariposa? ay no sé,,,
00:23:27:08,00:23:30:12,"It's no longer mamo,","ya no es entonces mamo,",,,
00:23:30:14,00:23:32:09,but,si no,,,
00:23:32:09,00:23:34:10,"you know the explanation,","saben la explicación,",,,
00:23:34:10,00:23:36:23,the explanation,la explicación,,,
00:23:36:23,00:23:38:14,from this.,de esto.,,,
00:23:38:14,00:23:41:14,"And that's why we,","Y por eso nosotros,",,,
00:23:41:18,00:23:43:18,I have seen brothers who,he visto hermanos que,,,
00:23:43:18,00:23:44:09,when,cuando,,,
00:23:44:09,00:23:47:14,the science that even if everything proves,la ciencia que aun si todo prueba,,,
00:23:47:16,00:23:50:02,"It doesn't surpass that mamo explanation,","no supera esa explicación del mamo,",,,
00:23:50:02,00:23:53:02,because it always points to the same thing,porque siempre apunta a lo mismo,,,
00:23:53:02,00:23:56:21,and the mom already knew it.,y el mamo ya se lo sabía.,,,
00:23:56:23,00:23:58:17,Are they also scientists?,¿También son científicos?,,,
00:23:58:17,00:24:02:21,"They are scientists beyond teaching, that is why once","Son científicos más allá de enseñar, por eso una vez",,,
00:24:02:23,00:24:06:08,"here in the mountains there is a mamo called xxxx,","acá en la sierra existe un mamo que se llama xxxx,",,,
00:24:06:10,00:24:11:15,they took him to,lo llevaron para,,,
00:24:11:17,00:24:12:23,Europe.,Europa.,,,
00:24:12:23,00:24:16:22,"There was a scientist, an astronomer, rather","Había un científico, un astrónomo, mejor dicho",,,
00:24:17:00,00:24:19:14,he was a tenacious man,era un man tenaz,,,
00:24:19:14,00:24:23:23,"to, as they say, compete with mamo,","para, como quien dice, competir con mamo,",,,
00:24:24:01,00:24:25:20,"of stars,","de estrellas,",,,
00:24:25:20,00:24:28:15,"and it turns out that there is one very star,","y resulta que hay una estrella de lo más,",,,
00:24:28:15,00:24:33:10,"the smallest, but the most like in science","de lo más pequeña, pero de los más como en la ciencia",,,
00:24:33:12,00:24:35:22,important.,importante.,,,
00:24:35:22,00:24:36:13,So he,Entonces el,,,
00:24:36:13,00:24:40:17,"astronomer wanted to know if the mamo is so wise,","astrónomo quería saber si el mamo es tan sabio,",,,
00:24:40:19,00:24:41:22,"without making mistakes,","sin equivocarse,",,,
00:24:41:22,00:24:45:05,this is what i was looking for.,este es lo que estaba buscando.,,,
00:24:45:07,00:24:47:20,And it turns out that,Y resulta que,,,
00:24:47:20,00:24:49:22,xxxx,xxxx,,,
00:24:49:22,00:24:53:09,He arrived and began to speak the name of each star,llegó y empezó a hablar el nombre de cada estrella,,,
00:24:53:09,00:24:53:23,and tells,y le dice,,,
00:24:53:23,00:24:57:15,"This is the one you are testing me and this is what it is called,","esta es la que usted me está poniendo a prueba y esto se llama así,",,,
00:24:57:17,00:25:02:16,Its function is like this.,su función es así.,,,
00:25:26:00,00:25:29:05,can you talk about the importance of fire?,¿puedes hablar de la importancia del fuego?,,,
00:25:34:15,00:25:37:01,Everything was people.,Cada cosa fueron personas.,,,
00:25:37:01,00:25:41:11,In the beginning the fire was human,En el comienzo el fuego era humano,,,
00:25:41:13,00:25:44:00,and continues to be so spiritually.,y lo sigue siendo espiritualmente.,,,
00:25:44:00,00:25:47:17,"She is a person, she is a mother","Es una persona, es una madre",,,
00:25:47:18,00:25:50:18,or a father.,o un padre.,,,
00:25:50:23,00:25:52:21,"In the beginning,","En el comienzo,",,,
00:25:52:21,00:25:56:23,in the very beginning,en el puro comienzo,,,
00:25:57:01,00:25:58:08,"It was not fire, just like this,","no era fuego, así como este,",,,
00:25:58:08,00:26:04:03,"It was a spirit, but no one needed fire","era un espíritu, pero nadie necesitaba fuego",,,
00:26:04:05,00:26:08:19,and they always rejected.,y siempre rechazaban.,,,
00:26:08:21,00:26:11:21,The first parents rejected fire,Los primeros padres rechazaban al fuego,,,
00:26:11:21,00:26:14:18,"because he was a child,","porque era un niño,",,,
00:26:14:18,00:26:17:18,like a reddish child,como un niño rojizo,,,
00:26:17:20,00:26:19:11,that,que,,,
00:26:19:11,00:26:22:05,when his mother told him,cuando la madre le decía,,,
00:26:22:05,00:26:25:19,that they had to take care of that child because he was going to become,que tenían que cuidar ese niño porque se iba a convertir,,,
00:26:25:21,00:26:28:16,in the greatest,en el mayor,,,
00:26:28:16,00:26:31:15,"of all of you,","de todos ustedes,",,,
00:26:31:15,00:26:34:13,then the beings said like this,entonces los seres decían como así,,,
00:26:34:13,00:26:38:18,that a child that I saw born is going to be wiser,que un niño que yo vi nacer va a ser más sabio,,,
00:26:38:19,00:26:42:19,that I.,que yo.,,,
00:26:42:20,00:26:46:18,"Selfishness comes from there,","El egoísmo viene desde allá,",,,
00:26:46:19,00:26:49:18,They said I am superior to him,decían yo soy superior que él,,,
00:26:49:18,00:26:51:14,and his mother told him to take care of him,y la madre le decía cuídelo,,,
00:26:51:14,00:26:55:23,"because he will be your boss or he will be your mom,","porque será su jefe o será su mamo,",,,
00:26:56:01,00:27:00:19,"and they said no, he was a child that they didn't want.","y ellos decían no, era un niño que no lo querían.",,,
00:27:00:21,00:27:01:16,What does that mean?,¿Qué significa eso?,,,
00:27:01:16,00:27:05:18,That the mother knew that in our life,Que la madre sabía que en nuestra vida,,,
00:27:05:22,00:27:08:22,"We were going to use fire all the time,","todo el tiempo íbamos a usar el fuego,",,,
00:27:08:23,00:27:12:04,"like ours, our mom.","como nuestro, nuestra mamá.",,,
00:27:12:06,00:27:17:12,"Then the indigenous the xxxx, well","Entonces el indígena el xxxx, ósea",,,
00:27:17:14,00:27:21:11,"fire is so important that from the moment it is born,","el fuego es tan importante que desde que nace,",,,
00:27:21:13,00:27:22:05,born next,nace al lado,,,
00:27:22:05,00:27:25:05,"of the fire that gives him warmth,","del fuego que le da calor,",,,
00:27:25:06,00:27:30:07,"the food, it doesn't matter if you burn yourself,","la comida, no importa si te quemas,",,,
00:27:30:09,00:27:33:06,"better said, he can't do anything, because","mejor dicho, no puede hacer nada, porque",,,
00:27:33:06,00:27:35:23,If you say I will never use fire again,sí dices nunca vuelvo a utilizar el fuego,,,
00:27:35:23,00:27:40:09,"because a son burned me or burned me, well after a while","porque me quemó o me quemó un hijo, pues al ratito",,,
00:27:40:09,00:27:44:12,They are already needing it.,ya lo están necesitando.,,,
00:27:44:13,00:27:47:00,The same with water.,Lo mismo el agua.,,,
00:27:47:00,00:27:50:07,And let's say you're crossing with your dad,Y digamos que estás cruzando con tu papá,,,
00:27:50:07,00:27:53:07,and the water carried them away.,y el agua los llevó.,,,
00:27:53:08,00:27:54:20,You can't fight with water,Tú no puedes pelear con el agua,,,
00:27:54:20,00:27:58:11,"because no matter how much I fight,","porque por mucho que pelee,",,,
00:27:58:13,00:28:02:07,You will always need water.,siempre vas a necesitar en agua.,,,
00:28:02:09,00:28:03:14,Then the fire too,Entonces el fuego también,,,
00:28:03:14,00:28:08:10,It was the same from the beginning.,fue lo mismo desde el comienzo.,,,
00:28:08:11,00:28:11:11,and,y,,,
00:28:11:15,00:28:15:00,How did they see that it was going to be necessary?,como vieron que iba a ser necesario,,,
00:28:15:02,00:28:18:20,"then they organized the father xxxx,","entonces organizaron el padre xxxx,",,,
00:28:18:22,00:28:23:01,parents organized,los padres organizaron,,,
00:28:23:02,00:28:24:09,that,que,,,
00:28:24:09,00:28:25:19,since that beginning,desde ese comienzo,,,
00:28:25:19,00:28:29:23,They saw that in the future it was going to be necessary.,vieron que en el futuro iba a ser necesario.,,,
00:28:30:01,00:28:33:22,Then they created wisdom for him,Entonces le crearon sabidurías,,,
00:28:34:00,00:28:39:16,"for management, how to care,","para el manejo, como cuidar,",,,
00:28:39:18,00:28:43:02,"proper care,","el cuidado adecuado,",,,
00:28:43:04,00:28:46:16,but if it is poorly cared for it is dangerous.,pero si se cuida mal es peligroso.,,,
00:28:48:08,00:28:51:03,"The fire is obedient, no more","El fuego es obediente, no más",,,
00:28:51:03,00:28:55:13,if you give order,si usted le da orden,,,
00:28:55:15,00:28:58:03,does what you order.,hace lo que usted le ordene.,,,
00:28:58:03,00:28:59:22,"It catches on there in the forest,","Prende allá en el bosque,",,,
00:28:59:22,00:29:00:18,turn on and,prende y,,,
00:29:00:18,00:29:01:21,"ends everything,","acaba con todo,",,,
00:29:01:21,00:29:06:03,"but if you don't give it that order, it just stays there","pero si usted no le da ese orden, solamente se mantiene ahí",,,
00:29:06:05,00:29:11:07,"Quiet here, it stays there, if you need it to make food, nothing else is done,","quietecito aquí, ahí se mantiene, si necesita para que haga comida nada más se cumple,",,,
00:29:11:09,00:29:15:11,but if you throw yourself there you will burn too.,pero si tú te tiras ahí te quemas también.,,,
00:29:15:13,00:29:17:04,That's why,Por eso,,,
00:29:17:04,00:29:20:21,"the first beings, the mother ordered him,","los primeros seres, la madre le ordeno,",,,
00:29:20:23,00:29:27:01,"They created spiritual management,","le crearon el manejo espiritual,",,,
00:29:27:03,00:29:28:06,so this,entonces esta,,,
00:29:28:06,00:29:33:02,the father of fire,el padre del fuego.,,,
00:29:33:03,00:29:37:17,"xxxx, a male being and xxxx,","xxxx, un ser masculino y xxxx,",,,
00:29:37:19,00:29:42:17,xxxx,xxxx,,,
00:29:42:19,00:29:46:03,"a stone that is reddish,","una piedra que es rojiza,",,,
00:29:46:05,00:29:50:12,"which is fire, with that it goes out","que es de fuego,  con eso se apaga",,,
00:29:50:14,00:29:51:20,"In nature,","en la naturaleza,",,,
00:29:51:20,00:29:54:19,"because everything has fire,","porque todo tiene fuego,",,,
00:29:55:00,00:29:57:06,then it is regulated,entonces se regula,,,
00:29:57:06,00:30:00:01,through those stones,a través de esas piedras,,,
00:30:00:01,00:30:03:01,so that they do not harm nature.,para que no hagan daño en la naturaleza.,,,
00:30:03:06,00:30:08:02,But the same power of the sun,Sino el mismo poder del sol,,,
00:30:08:04,00:30:11:03,can…,puede…,,,
00:30:11:03,00:30:13:17,can sparkle,puede sacarle chispa,,,
00:30:13:17,00:30:16:12,any rock has fire,a cualquier roca tiene fuego,,,
00:30:16:12,00:30:20:12,and the forest can catch fire.,y puede prenderse el bosque.,,,
00:30:20:14,00:30:23:07,That's why we love them,Por eso los mamos,,,
00:30:23:07,00:30:26:15,"through that stone, xxxx,","a través de esa piedra, xxxx,",,,
00:30:26:17,00:30:31:05,they do the work to refine.,hacen el trabajo para refinar.,,,
00:30:31:07,00:30:33:22,"When the job is not done well,","Cuando no se hace bien el trabajo,",,,
00:30:33:22,00:30:37:19,There is a lot of fire in the territory,En el territorio empieza a haber mucho incendio,,,
00:30:37:21,00:30:40:14,"and xxxx, whoever it is starts to burn, burn","y xxxx, quien sea empieza a quemar, quemar",,,
00:30:40:14,00:30:43:05,"the disaster begins,","empieza el desastre,",,,
00:30:43:05,00:30:46:02,"Well, that's why you have to take care",pues por eso hay que cuidar,,,
00:30:46:02,00:30:50:18,through the stone in the place where the father is xxxx,a través de la piedra en el lugar donde está el padre xxxx,,,
00:30:50:20,00:30:53:20,and mother xxxx.,y la madre xxxx.,,,
00:30:54:00,00:30:55:20,Yesterday we saw,Ayer vimos,,,
00:30:55:20,00:30:58:20,in the sector we were in,en el sector que estuvimos,,,
00:30:58:23,00:31:02:09,the father of fire and told us,el padre del fuego y nos decía,,,
00:31:02:11,00:31:04:05,the mamo xxxx,el mamo xxxx,,,
00:31:04:05,00:31:05:01,AND,Y,,,
00:31:05:01,00:31:08:17,"later xxxx or father of fire ,","más adelante xxxx o padre del  fuego,",,,
00:31:08:19,00:31:11:13,"through cane fields,","por cañaveral,",,,
00:31:11:13,00:31:17:07,"by xxxx is the mother,","por xxxx está la madre,",,,
00:31:17:09,00:31:17:17,Is called,Se llama,,,
00:31:17:17,00:31:19:18,mother,madre,,,
00:31:19:18,00:31:22:14,of fire.,del fuego.,,,
00:31:22:14,00:31:24:19,That's also where it came,Ahí también es dónde llegó,,,
00:31:24:19,00:31:29:06,"the first fire,","el primer fuego,",,,
00:31:29:08,00:31:32:16,that's why there are reddish stones,por eso hay piedras rojizas,,,
00:31:32:18,00:31:34:18,that,que,,,
00:31:34:18,00:31:37:18,They call her mom.,le llaman mama.,,,
00:31:37:20,00:31:38:22,You have to go to,Hay que ir al,,,
00:31:38:22,00:31:43:08,"place, down,","sitio, hacia abajo,",,,
00:31:43:09,00:31:45:07,to have positive fire.,para tener fuego positivo.,,,
00:31:45:07,00:31:47:19,So.,Así.,,,
00:31:47:19,00:31:51:17,"As we live in a hut in the middle of the fire,","Como nosotros vivimos en una choza en medio del fuego,",,,
00:31:51:19,00:31:57:02,then it is cared for and regulated that way and does not cause harm.,entonces se cuida y se regula de esa manera y no causa daño.,,,
00:31:57:04,00:32:01:08,It is very easy for a hut to catch fire.,Es bien fácil que se prenda una choza.,,,
00:32:01:10,00:32:03:03,That is the importance of fire.,Esa es la importancia del fuego.,,,
00:32:03:03,00:32:08:04,"Fire is a central, essential element","El fuego es un elemento como central, esencial",,,
00:32:08:06,00:32:12:19,of the indigenous people.,de los indígenas.,,,
00:32:12:21,00:32:15:00,"When we go to work in the field,","Cuando vamos a trabajar en el campo,",,,
00:32:15:00,00:32:18:11,"We carry fires to scare away animals,","llevamos fuegos para espantar animales,",,,
00:32:18:13,00:32:22:00,"snakes,","culebras,",,,
00:32:22:02,00:32:24:08,mosquitoes,zancudos.,,,
00:32:24:08,00:32:27:20,"We carry fire everywhere,","El fuego lo llevamos a todo lado,",,,
00:32:27:22,00:32:32:11,"It is part of our life, our culture.","hace parte de nuestra vida, de nuestra cultura.",,,
00:32:32:13,00:32:35:05,When we go to pop,Cuando vamos a poporear,,,
00:32:35:05,00:32:41:15,we are around the fire,estamos alrededor del fuego,,,
00:32:41:17,00:32:44:17,and that is why it is said that the xxxx without fire,y por eso se dice que el xxxx sin fuego,,,
00:32:44:23,00:32:47:23,"it wouldn't be xxxx,","no sería xxxx,",,,
00:32:48:04,00:32:50:08,I wouldn't have life,no tendría vida,,,
00:32:50:08,00:32:53:09,and that is why it is like its sacred object,y por eso es como su objeto sagrado,,,
00:32:53:10,00:32:57:08,that keeps all the time.,que conserva todo el tiempo.,,,
00:32:57:10,00:33:01:17,Is there a fire there in the hut?,¿Hay un incendio ahí en la choza?,,,
00:33:01:19,00:33:05:01,It's always on.,Siempre está encendido.,,,
00:33:05:03,00:33:08:17,And how is it going?,¿Y cómo se lleva?,,,
00:33:08:19,00:33:10:15,They,Ellos,,,
00:33:10:15,00:33:13:14,they use let's say like a rag,usan digamos como un trapo,,,
00:33:13:14,00:33:16:14,"old clothes that are a fabric like this,","viejo de ropa que es un tejido como esto,",,,
00:33:16:14,00:33:20:08,they get old and,se ponen viejos y,,,
00:33:20:10,00:33:24:07,They twist it and form it like a ball,lo enroscan y forman como una bola,,,
00:33:24:09,00:33:26:19,so they don't burn quickly.,para que no se quemen rápido.,,,
00:33:26:19,00:33:30:18,Then they turn it on and,Entonces lo prenden y,,,
00:33:30:20,00:33:32:17,they take it,lo llevan,,,
00:33:32:17,00:33:37:00,in the hand or put it in,en la mano o lo meten en,,,
00:33:37:02,00:33:38:01,a small clay pot .,una olla de barro pequeño.,,,
00:33:38:01,00:33:43:06,He takes it.,Se lo lleva.,,,
00:33:43:08,00:33:45:22,If you didn't use the lighter before,Si antes no usaban la mechera,,,
00:33:45:22,00:33:50:10,which today is used of the younger brother,que hoy en día se usa del hermano menor,,,
00:33:50:12,00:33:53:11,"because it's already a firework,","porque ya es un fuego artificial,",,,
00:33:53:11,00:33:56:02,a firework,un fuego artificial,,,
00:33:56:02,00:34:00:22,"that the territory does not, does not accept it.","que el territorio no, no lo acepta.",,,
00:34:01:00,00:34:05:07,"We handle natural fire,","Nosotros manejamos fuego natural,",,,
00:34:05:09,00:34:08:15,"skins, a type of skin called xxxx","pieles, una especie de pieles que se llama xxxx",,,
00:34:08:17,00:34:12:08,"that are like, like","que son como, como",,,
00:34:12:10,00:34:15:10,"not as crystal, like salt, but solid,","no tan cristal, como la sal, pero sólido,",,,
00:34:15:16,00:34:20:07,which are stones that pick up and between stones,que son piedras que cogen y entre piedras,,,
00:34:20:09,00:34:23:09,They make friction and sparks vote,Hacen fricción y votan chispas,,,
00:34:23:09,00:34:26:08,There is a tree that we use as a lighter or candle,hay un árbol que usamos de mechero o de candela,,,
00:34:26:08,00:34:29:03,"so instant,","así instantánea,",,,
00:34:29:04,00:34:31:14,a tree called,un árbol que se llama,,,
00:34:31:14,00:34:33:14,"Xxxx,","Xxxx,",,,
00:34:33:14,00:34:35:04,is to take a stick,es coger un palo,,,
00:34:35:04,00:34:39:01,and another stick and start…,y otro palo y empezar a…,,,
00:34:39:03,00:34:41:12,oh and put some cotton there,ah y colocarle un algodón ahí,,,
00:34:41:12,00:34:45:18,and when you do it like that for a while it sparks.,y cuando tú le haces así  un rato vota chispa.,,,
00:34:45:20,00:34:47:21,Those are fires,Esos son fuegos,,,
00:34:47:21,00:34:51:18,"pure, fires that do no harm,","puros, fuegos que no hacen daño,",,,
00:34:51:20,00:34:54:18,"but they are strong games,","pero son juegos fuertes,",,,
00:34:54:18,00:34:58:05,"that you put whatever it is,","que usted le mete lo que sea,",,,
00:34:58:05,00:35:02:03,the hardest firewood and pulverizes it,la leña más dura y lo pulveriza,,,
00:35:02:05,00:35:04:16,fast and gives more heat.,rápido y da mas calor.,,,
00:35:04:16,00:35:09:09,"and only those fires are the ones that must be put in the temple,","y solamente esos fuegos son los que hay que poner en el templo,",,,
00:35:09:11,00:35:14:10,"not with younger brother's fires, fuse.","no con fuegos del hermano menor, mecha.",,,
00:35:14:12,00:35:17:07,That fire no longer has life,Ya ese fuego no tiene vida,,,
00:35:17:07,00:35:21:15,and that's why the color of the fire is like semi-yellowish,y por eso el color del fuego es como semi amarillento,,,
00:35:21:15,00:35:24:22,"or white, because pure fires are","o blanco, por que los fuegos puros son",,,
00:35:24:22,00:35:27:03,reds.,rojos.,,,
00:35:27:03,00:35:30:15,And where it's cold you catch yourself with that stick,Y donde hace frío se coge con ese palo,,,
00:35:30:17,00:35:34:03,and he lights the stick,y él se prende el palo,,,
00:35:34:05,00:35:36:09,"and the heat remains,","y se mantiene el calor,",,,
00:35:36:09,00:35:40:15,spreads heat throughout the house area.,difunde el calor en toda el área de la casa.,,,
00:35:40:17,00:35:42:15,like the elders,Como los mayores,,,
00:35:42:15,00:35:46:09,"They usually don't use blankets, just clothes","normalmente no usan cobijas, solamente la ropa",,,
00:35:46:09,00:35:50:19,"Even if it is in the wasteland, your only shelter","así sea en el páramo, su única cobija",,,
00:35:50:21,00:35:54:16,what gives him heat is,que le da calor es,,,
00:35:54:18,00:35:55:12,the fire.,el fuego.,,,
00:35:55:12,00:35:58:12,"Fire is everything, fire","El fuego es todo, el fuego",,,
00:35:58:14,00:36:02:11,"avoid danger, illness,","evita el peligro, enfermedad,",,,
00:36:02:13,00:36:05:02,danger of nature.,peligro de la naturaleza.,,,
00:36:05:02,00:36:07:05,That's why the first thing you do,Por eso lo primero que uno hace,,,
00:36:07:05,00:36:09:02,"when he arrives at a hut, like this","cuando llega a una choza, así",,,
00:36:09:02,00:36:12:04,"that normal, any animal can easily enter,","que normal, fácilmente puede entrar cualquier animal,",,,
00:36:12:04,00:36:12:22,snakes,culebras.,,,
00:36:12:22,00:36:16:20,"The first thing one does is sweep and place fire,","Lo primero que uno hace es barrer y colocar fuego,",,,
00:36:17:02,00:36:22:06,"and if there are snakes up there, the smoke scares them away.","y si hay culebras allá arriba, el humo lo espanta.",,,
00:36:22:08,00:36:23:05,Spiders.,Arañas.,,,
00:36:23:05,00:36:26:19,Everything is scared.,Todo se espanta.,,,
00:36:26:21,00:36:30:15,"When they go to cultivate in the mountains they always carry a brand,","Cuando van a cultivar en el monte siempre lleva un tizón,",,,
00:36:30:17,00:36:33:14,It is placed and,Se coloca y,,,
00:36:33:14,00:36:38:02,The smoke scares away everything and thus fewer flies bite you.,el humo espanta todo y así te pican menos moscas.,,,
00:36:38:02,00:36:38:07,"Is,","Es,",,,
00:36:38:07,00:36:45:13,It's like the xxxx repellent.,es como el repelente de los xxxx.,,,
00:36:45:15,00:36:49:21,And also because the younger brother today's health,Y también pues el hermano menor hoy en día la salud,,,
00:36:49:21,00:36:52:23,He says it's bad for your health.,"dice que es malo para la salud,",,,
00:36:53:01,00:36:56:11,"but a part does,","pero pues una parte sí,",,,
